Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
753014,14.44,0.14,1209,0.00,0.00,15,7.42,9.50,5.59,-1.39,0.64,189
753201,14.61,0.14,1217,0.00,0.00,15,7.42,7.00,5.52,-1.39,0.64,189
753378,14.63,0.14,1210,0.00,0.00,15,7.42,7.50,5.59,-1.39,0.64,189
753565,14.63,0.14,1226,0.00,0.00,15,7.42,7.00,5.55,-1.39,0.64,190
753737,14.65,0.14,1218,0.00,0.00,15,7.42,7.50,5.52,-1.39,0.64,189
753928,14.56,0.14,1224,0.00,0.00,15,7.42,6.50,5.52,-1.39,0.64,190
754115,14.62,0.14,1190,0.00,0.00,15,7.42,12.50,5.65,-1.08,0.64,190
754287,14.42,0.14,1215,0.00,0.00,15,7.42,8.00,5.65,-1.39,0.64,190
754475,14.26,0.14,1209,0.00,0.00,15,7.42,7.00,5.65,-1.39,0.64,190
754651,14.44,0.14,1203,0.00,0.00,15,7.42,7.50,5.78,-1.39,0.64,190
754839,14.67,0.14,1212,0.00,0.00,15,10.59,7.00,5.65,-1.39,0.64,190
755026,14.69,0.14,1214,0.00,0.00,15,10.59,9.00,5.65,-1.39,0.64,190
755198,14.69,0.14,1234,0.00,0.00,15,10.59,8.00,5.65,-1.39,0.64,190
755389,14.72,0.14,1227,0.00,0.00,15,10.59,9.00,5.59,-1.39,0.64,190
755576,14.89,0.13,1232,0.00,0.00,15,10.59,9.50,5.49,-1.39,0.64,190
755748,15.06,0.14,1233,0.00,0.00,15,10.59,9.50,5.55,-1.39,0.64,190
755935,15.16,0.14,1232,0.00,0.00,15,10.59,8.00,5.59,-1.39,0.64,190
756123,15.11,0.13,1252,0.00,0.00,15,10.59,8.00,5.65,-1.39,0.64,190
756295,14.92,0.14,1252,0.00,0.00,15,10.59,8.00,5.65,-1.39,0.64,190
756482,14.72,0.14,1248,0.00,0.00,15,10.59,9.50,5.62,-1.39,0.64,190
756670,14.63,0.13,1248,0.00,0.00,15,10.59,8.50,5.59,-1.39,0.64,190
756857,14.70,0.13,1248,0.00,0.00,15,10.59,9.00,5.52,-1.39,0.64,190
757029,14.72,0.13,1235,0.00,0.00,15,10.59,11.50,5.55,-1.39,0.64,190
757217,14.77,0.13,1256,0.00,0.00,15,10.59,9.50,5.36,-1.39,0.64,190
757405,14.87,0.13,1238,0.00,0.00,15,10.59,11.50,5.40,-1.39,0.64,190
757577,15.05,0.16,1240,0.00,0.00,15,10.94,10.50,6.77,-1.39,0.68,190
757765,15.27,0.19,1314,0.00,0.00,15,14.45,11.50,8.19,-1.39,0.72,190
757941,13.60,0.21,1378,0.00,0.00,15,20.43,16.50,9.31,-1.39,0.76,190
758129,12.80,0.21,1536,0.00,0.00,15,29.57,26.00,10.85,-1.39,0.78,190
758316,13.89,0.21,1720,0.00,0.00,15,32.73,30.50,11.99,-1.39,0.80,190
758503,14.56,0.21,1838,0.00,0.00,15,34.49,32.00,12.70,-1.39,0.80,190
758675,14.60,0.20,1900,0.00,0.00,15,35.90,34.00,12.79,-1.39,0.82,190
758863,14.23,0.20,1916,0.00,0.00,15,35.90,35.00,13.09,-1.39,0.82,190
759050,14.10,0.21,1874,0.00,0.00,15,35.55,34.00,13.32,-1.39,0.82,190
759222,13.93,0.21,1850,0.00,0.00,15,34.84,34.00,13.32,-1.39,0.82,190
759410,14.06,0.19,1856,0.00,0.00,15,31.33,33.50,12.98,-1.39,0.64,190
759597,13.60,0.12,1906,0.00,0.00,15,11.99,20.00,6.51,-1.39,0.64,190
759769,12.74,0.12,1814,0.00,0.00,15,5.31,4.50,6.84,-1.39,0.64,190
759957,15.11,0.15,1552,0.00,0.00,15,7.07,14.50,7.03,-1.39,0.64,190
760133,18.84,0.17,1225,0.00,0.00,15,7.42,15.00,6.95,-1.39,0.64,190
760321,25.68,0.15,1365,0.00,0.00,15,7.07,9.00,6.22,-1.39,0.64,190
760508,21.76,0.13,1359,0.00,0.00,15,7.42,5.00,5.81,-1.39,0.64,190
760680,15.27,0.14,1321,0.00,0.00,15,7.42,9.00,6.22,-1.39,0.64,190
760867,15.03,0.13,1331,0.00,0.00,15,7.42,7.00,5.85,-1.39,0.64,190
761055,14.98,0.13,1313,0.00,0.00,15,7.42,9.50,5.81,-1.39,0.64,190
761227,14.95,0.13,1317,0.00,0.00,15,7.42,9.50,5.87,-1.39,0.64,190
761414,14.95,0.13,1317,0.00,0.00,15,7.42,7.50,5.81,-1.39,0.64,190
761602,14.70,0.13,1310,0.00,0.00,15,7.42,8.00,5.62,-1.39,0.64,190
761774,14.54,0.14,1268,0.00,0.00,15,7.42,10.00,5.72,-1.39,0.64,190
761961,14.70,0.13,1313,0.00,0.00,15,10.59,12.00,5.78,-1.39,0.64,190
762149,14.80,0.12,1303,0.00,0.00,15,10.59,10.50,5.52,-1.39,0.64,190
762336,14.51,0.12,1304,0.00,0.00,15,10.59,10.50,5.43,-1.39,0.64,190
762508,14.65,0.13,1285,0.00,0.00,15,10.59,12.00,5.36,-1.39,0.64,190
762695,14.90,0.12,1267,0.00,0.00,15,10.59,11.50,5.23,-1.39,0.64,190
762872,15.08,0.12,1254,0.00,0.00,15,10.59,12.50,5.21,-1.39,0.64,190
763059,15.36,0.12,1259,0.00,0.00,15,10.59,11.50,5.23,-1.39,0.64,190
763247,15.36,0.12,1264,0.00,0.00,15,10.59,11.50,5.10,-1.39,0.64,190
763419,15.27,0.17,1240,0.00,0.00,15,11.99,9.50,6.77,-1.39,0.70,190
763606,15.13,0.19,1330,0.00,0.00,15,15.16,12.50,8.52,-1.39,0.72,192
763794,13.53,0.19,1376,0.00,0.00,15,20.08,16.50,8.65,-1.39,0.72,192
763971,12.44,0.18,1477,0.00,0.00,15,25.35,22.50,8.82,-1.39,0.72,192
764174,13.30,0.17,1548,0.00,0.00,15,28.16,26.50,8.95,-1.39,0.72,192
764361,14.28,0.17,1605,0.00,0.00,15,28.87,27.00,8.95,-1.39,0.74,192
764533,14.51,0.17,1630,0.00,0.00,15,29.22,27.50,9.00,-1.39,0.74,190
764721,14.77,0.15,1632,0.00,0.00,15,25.70,27.50,9.40,-1.39,0.64,190
764908,14.34,0.13,1632,0.00,0.00,15,13.40,9.50,6.62,-1.39,0.64,192
765080,13.64,0.12,1605,0.00,0.00,15,9.53,5.50,6.44,-1.39,0.64,192
765268,13.68,0.12,1520,0.00,0.00,15,9.88,13.50,6.33,-1.39,0.64,192
765455,14.25,0.12,1496,0.00,0.00,15,9.88,14.00,5.85,-1.39,0.64,192
765627,14.89,0.11,1459,0.00,0.00,15,10.23,18.00,4.88,-1.39,0.64,192
765819,15.11,0.11,1422,0.00,0.00,15,10.23,18.00,4.91,-1.39,0.64,192
766007,15.39,0.12,1334,0.00,0.00,15,10.59,18.50,5.17,-1.39,0.64,192
766178,15.72,0.12,1333,0.00,0.00,15,10.59,18.50,5.08,-1.39,0.64,192
766369,15.81,0.11,1330,0.00,0.00,15,10.59,17.50,4.91,-1.39,0.64,192
766541,15.45,0.11,1325,0.00,0.00,15,10.59,16.50,4.85,-1.39,0.64,192
766728,15.19,0.11,1294,0.00,0.00,15,10.59,18.50,4.82,-1.39,0.64,192
766916,15.06,0.12,1285,0.00,0.00,15,10.59,18.00,4.88,-1.39,0.64,192
767088,15.13,0.11,1279,0.00,0.00,15,10.59,16.50,4.82,-1.39,0.64,192
767275,15.16,0.12,1260,0.00,0.00,15,10.59,17.50,4.88,-1.39,0.64,192
767463,14.90,0.11,1250,0.00,0.00,15,10.59,15.50,4.79,-1.39,0.64,192
767650,14.65,0.12,1251,0.00,0.00,15,10.59,15.00,4.75,-1.39,0.64,192
767822,14.30,0.12,1240,0.00,0.00,15,10.59,14.50,4.75,-1.39,0.64,192
768009,14.37,0.12,1227,0.00,0.00,15,10.59,15.00,4.79,-1.39,0.64,192
768197,14.37,0.12,1222,0.00,0.00,15,10.94,15.00,4.73,-1.39,0.64,192
768369,14.39,0.12,1198,0.00,0.00,15,10.94,16.50,4.75,-1.39,0.64,192
768556,14.56,0.12,1196,0.00,0.00,15,10.94,15.00,4.75,-1.08,0.64,192
768744,14.56,0.12,1192,0.00,0.00,15,10.94,14.50,4.91,-1.39,0.64,192
768916,14.65,0.12,1196,0.00,0.00,15,10.94,13.00,4.95,-1.08,0.64,192
769103,14.57,0.12,1205,0.00,0.00,15,10.94,10.50,4.95,-1.39,0.64,192
769290,14.58,0.13,1203,0.00,0.00,15,10.94,11.50,5.01,-1.08,0.64,192
769463,14.58,0.13,1206,0.00,0.00,15,10.59,11.00,5.23,-1.39,0.64,192
769650,14.56,0.13,1218,0.00,0.00,15,10.59,9.50,5.36,-1.39,0.66,192
769837,14.39,0.14,1220,0.00,0.00,15,10.59,9.00,5.52,-1.39,0.66,192
770009,14.48,0.14,1216,0.00,0.00,15,10.59,10.00,5.68,-1.39,0.66,192
770197,14.56,0.14,1226,0.00,0.00,15,10.59,9.50,5.81,-1.39,0.68,192
770384,14.46,0.14,1238,0.00,0.00,15,10.59,8.00,6.00,-1.39,0.68,192
770572,14.35,0.16,1233,0.00,0.00,15,10.59,9.50,6.18,-1.39,0.68,192
770759,14.20,0.17,1280,0.00,0.00,15,12.34,10.00,7.17,-1.39,0.70,192
770936,13.91,0.17,1338,0.00,0.00,15,15.51,13.00,7.33,-1.39,0.70,192
771123,13.98,0.18,1376,0.00,0.00,15,19.38,16.50,7.86,-1.39,0.72,192
771295,14.32,0.19,1466,0.00,0.00,15,26.05,22.00,9.00,-1.39,0.74,192
771483,14.32,0.19,1568,0.00,0.00,15,28.52,27.00,9.75,-1.39,0.76,192
771670,14.23,0.20,1629,0.00,0.00,15,29.92,28.50,10.79,-1.39,0.78,192
771842,14.69,0.21,1664,0.00,0.00,15,30.98,29.50,11.09,-1.39,0.78,192
772030,14.51,0.21,1700,0.00,0.00,15,32.03,30.50,11.66,-1.39,0.80,192
772217,14.47,0.21,1724,0.00,0.00,15,32.73,30.50,12.10,-1.39,0.80,192
772393,14.35,0.22,1740,0.00,0.00,15,32.73,31.00,12.85,-1.39,0.82,192
772581,14.46,0.23,1752,0.00,0.00,15,32.73,32.00,13.21,-1.39,0.82,192
772768,14.05,0.24,1732,0.00,0.00,15,32.03,31.50,13.58,-1.39,0.82,192
772940,13.75,0.26,1652,0.00,0.00,15,30.62,29.50,14.22,-1.39,0.82,192
773132,13.56,0.28,1584,0.00,0.00,15,29.57,28.50,14.47,-1.39,0.84,192
773304,13.49,0.29,1545,0.00,0.00,15,30.62,29.50,14.92,-1.39,0.84,192
773492,13.21,0.29,1536,0.00,0.00,15,30.98,29.50,15.12,-1.39,0.84,192
773679,13.41,0.30,1538,0.00,0.00,15,30.98,30.00,15.48,-1.39,0.84,192
773851,13.64,0.24,1540,0.00,0.00,15,22.89,29.50,8.07,-1.39,0.64,192
774042,12.77,0.16,1604,0.00,0.00,15,7.42,6.00,6.66,-1.39,0.64,192
774219,12.60,0.14,1582,0.00,0.00,15,6.37,1.00,6.95,-1.39,0.64,192
774406,13.64,0.14,1420,0.00,0.00,15,7.07,13.00,6.84,-1.39,0.64,192
774583,15.81,0.19,1218,0.00,0.00,15,7.42,15.50,7.06,-1.39,0.68,192
774775,24.46,0.19,1362,0.00,0.00,15,13.05,9.50,8.53,-1.39,0.74,192
774947,15.85,0.19,1549,0.00,0.00,15,21.13,15.50,9.75,-1.39,0.74,192
775134,13.81,0.18,1757,0.00,0.00,15,31.68,25.00,10.08,-1.39,0.76,192
775322,14.18,0.18,1820,0.00,0.00,15,33.09,31.50,10.43,-1.39,0.78,192
775494,14.63,0.19,1777,0.00,0.00,15,32.38,31.00,10.89,-1.39,0.78,192
775681,14.23,0.22,1631,0.00,0.00,15,29.57,29.00,11.99,-1.39,0.80,192
775858,13.68,0.25,1478,0.00,0.00,15,28.87,27.50,12.31,-1.39,0.80,192
776045,12.97,0.26,1571,0.00,0.00,15,29.57,27.50,12.85,-1.39,0.82,192
776234,13.58,0.26,1622,0.00,0.00,15,30.27,29.00,14.40,-1.39,0.84,192
776422,13.79,0.27,1717,0.00,0.00,15,33.44,31.00,15.19,-1.39,0.84,192
776594,14.44,0.27,1823,0.00,0.00,15,35.55,34.00,16.44,-1.39,0.88,192
776781,14.35,0.28,1918,0.00,0.00,15,38.36,35.50,17.63,-1.39,0.90,192
776968,14.16,0.30,2056,0.00,0.00,15,40.47,38.50,20.14,-1.70,0.96,192
777140,13.78,0.32,2114,0.00,0.00,15,41.88,40.00,22.59,-1.39,1.00,192
777329,14.04,0.34,2293,0.00,0.00,15,42.93,41.50,24.91,-1.08,1.02,192
777516,13.70,0.34,2414,0.00,0.00,15,43.63,42.50,27.36,-0.77,1.04,192
777688,13.93,0.34,2582,0.00,0.00,15,42.93,42.00,29.49,-1.08,1.04,192
777876,13.68,0.34,2734,0.00,0.00,15,42.58,41.50,30.38,-1.70,1.04,192
778063,13.32,0.32,2820,0.00,0.00,15,43.28,41.50,30.16,-2.63,1.00,192
778235,13.40,0.29,2986,0.00,0.00,15,43.98,42.50,29.05,-3.87,0.98,192
778423,13.06,0.25,3105,0.00,0.00,15,44.34,42.50,26.83,-4.18,0.94,192
778599,12.54,0.12,3007,0.00,0.00,15,26.05,38.00,9.66,-4.18,0.64,192
778787,11.46,0.13,2955,0.00,0.00,15,6.72,15.50,11.88,-4.18,0.64,192
778974,14.36,0.14,2630,0.00,0.00,15,4.61,4.50,12.58,-3.87,0.64,192
779146,20.08,0.15,2303,0.00,0.00,15,3.91,3.50,11.09,-2.32,0.64,192
779338,23.89,0.14,1992,0.00,0.00,15,3.55,3.50,9.35,-1.70,0.64,192
779510,23.93,0.13,1742,0.00,0.00,15,5.31,4.50,7.78,-1.39,0.64,192
779698,23.73,0.14,1549,0.00,0.00,15,7.07,14.50,7.33,-1.39,0.64,192
779885,23.92,0.17,1288,0.00,0.00,15,7.42,15.50,7.14,-1.39,0.64,192
780057,23.98,0.16,1361,0.00,0.00,15,7.07,3.50,6.77,-1.39,0.64,192
780244,23.51,0.15,1384,0.00,0.00,15,7.07,1.50,6.84,-1.39,0.64,192
780432,17.02,0.15,1378,0.00,0.00,15,7.07,4.50,6.88,-1.39,0.64,192
780619,15.13,0.18,1390,0.00,0.00,15,9.53,7.00,8.15,-1.39,0.72,192
780791,14.55,0.18,1588,0.00,0.00,15,17.27,13.00,9.39,-1.39,0.76,192
780968,13.95,0.18,1837,0.00,0.00,15,32.73,23.50,11.15,-1.39,0.80,192
781155,14.43,0.19,1854,0.00,0.00,15,34.14,33.00,11.88,-1.39,0.80,192
781343,14.67,0.21,1840,0.00,0.00,15,33.79,33.00,12.53,-1.39,0.82,192
781530,14.58,0.24,1710,0.00,0.00,15,32.38,30.50,13.45,-1.39,0.82,192
781702,14.31,0.24,1735,0.00,0.00,15,32.73,31.50,14.09,-1.39,0.84,192
781890,14.15,0.23,1754,0.00,0.00,15,33.09,32.00,13.65,-1.39,0.84,192
782077,14.77,0.24,1806,0.00,0.00,15,33.79,33.00,13.58,-1.39,0.84,192
782249,14.94,0.24,1835,0.00,0.00,15,34.84,33.50,14.22,-1.39,0.84,192
782436,14.46,0.24,1846,0.00,0.00,15,35.20,34.00,14.92,-1.39,0.84,192
782624,14.53,0.23,1882,0.00,0.00,15,35.90,34.50,14.53,-1.39,0.84,192
782796,14.36,0.23,1899,0.00,0.00,15,36.60,35.00,12.85,-1.39,0.80,192
782983,13.78,0.17,1906,0.00,0.00,15,34.14,34.00,9.35,-1.39,0.70,192
783158,12.94,0.13,1946,0.00,0.00,15,28.87,30.50,7.90,-1.39,0.68,192
783346,13.21,0.13,1909,0.00,0.00,15,20.43,22.50,8.11,-1.39,0.68,192
783533,16.07,0.12,1922,0.00,0.00,15,11.64,16.50,7.78,-1.39,0.66,192
783705,23.11,0.12,1884,0.00,0.00,15,4.26,6.00,7.57,-1.39,0.66,192
783897,23.65,0.12,1817,0.00,0.00,15,4.61,4.50,7.29,-1.39,0.66,192
784084,23.72,0.12,1800,0.00,0.00,15,4.96,11.50,7.10,-1.39,0.66,190
784256,23.69,0.12,1794,0.00,0.00,15,4.96,10.00,6.95,-1.39,0.64,190
787260,14.99,0.13,1664,0.00,0.00,15,28.52,27.00,7.21,-1.39,0.68,190
787432,15.06,0.13,1652,0.00,0.00,15,28.52,27.00,7.41,-1.39,0.68,190
787620,15.32,0.12,1680,0.00,0.00,15,28.52,27.00,6.84,-1.39,0.68,190
787807,15.06,0.13,1694,0.00,0.00,15,28.87,27.50,7.37,-1.39,0.68,190
787984,15.11,0.13,1661,0.00,0.00,15,28.52,27.00,7.29,-1.39,0.68,190
788172,15.01,0.13,1668,0.00,0.00,15,28.16,27.00,7.17,-1.39,0.68,190
788359,14.72,0.13,1670,0.00,0.00,15,28.52,27.00,7.41,-1.39,0.68,190
788531,14.72,0.13,1670,0.00,0.00,15,28.52,27.00,7.10,-1.39,0.68,190
788719,14.65,0.12,1652,0.00,0.00,15,28.16,27.00,7.06,-1.39,0.70,190
788906,14.82,0.13,1655,0.00,0.00,15,28.16,27.00,7.21,-1.39,0.70,190
789078,14.90,0.14,1650,0.00,0.00,15,28.52,27.00,7.62,-1.39,0.74,190
789266,15.08,0.19,1667,0.00,0.00,15,30.98,29.00,10.08,-1.39,0.80,190
789453,14.53,0.22,1664,0.00,0.00,15,31.68,29.50,12.59,-1.39,0.82,190
789625,13.28,0.24,1703,0.00,0.00,15,32.38,30.50,13.64,-1.39,0.82,190
789812,14.15,0.24,1714,0.00,0.00,15,32.38,30.50,13.78,-1.39,0.82,190
790000,14.44,0.24,1748,0.00,0.00,15,32.73,32.00,13.90,-1.39,0.82,190
790187,14.58,0.20,1781,0.00,0.00,15,33.09,32.00,11.51,-1.39,0.74,190
790365,14.42,0.15,1787,0.00,0.00,15,30.27,30.50,7.57,-1.39,0.68,190
790537,13.56,0.13,1774,0.00,0.00,15,21.13,22.00,7.29,-1.39,0.66,190
790726,14.74,0.13,1712,0.00,0.00,15,10.94,19.00,7.29,-1.39,0.66,190
790914,19.16,0.12,1748,0.00,0.00,15,5.66,6.00,7.24,-1.39,0.66,190
791101,25.69,0.12,1730,0.00,0.00,15,5.66,6.50,6.81,-1.39,0.66,190
791289,25.12,0.13,1677,0.00,0.00,15,6.02,10.50,6.95,-1.39,0.64,190
791461,23.74,0.13,1640,0.00,0.00,15,6.02,14.00,7.03,-1.39,0.66,190
791648,23.74,0.13,1596,0.00,0.00,15,6.37,14.00,7.06,-1.39,0.64,190
791820,23.64,0.13,1575,0.00,0.00,15,6.37,14.00,6.62,-1.39,0.66,190
792007,23.73,0.13,1553,0.00,0.00,15,6.72,14.50,6.66,-1.39,0.66,190
792195,24.03,0.16,1528,0.00,0.00,15,6.72,14.50,7.78,-1.39,0.68,190
792382,23.97,0.16,1499,0.00,0.00,15,9.88,6.00,8.14,-1.39,0.70,190
792554,23.86,0.17,1484,0.00,0.00,15,15.51,11.50,8.52,-1.39,0.72,190
792742,22.14,0.17,1534,0.00,0.00,15,21.48,17.50,8.78,-1.39,0.72,190
792929,15.19,0.17,1506,0.00,0.00,15,27.11,23.50,8.69,-1.39,0.72,190
793101,14.56,0.17,1521,0.00,0.00,15,27.81,26.00,8.56,-1.39,0.72,190
793289,14.67,0.16,1532,0.00,0.00,15,27.46,26.50,8.44,-1.39,0.70,190
793476,14.65,0.14,1540,0.00,0.00,15,26.05,26.00,7.57,-1.39,0.68,190
793648,14.62,0.15,1571,0.00,0.00,15,20.78,21.00,7.90,-1.39,0.68,190
793835,14.42,0.15,1565,0.00,0.00,15,15.51,16.00,7.74,-1.39,0.66,190
794023,14.58,0.15,1572,0.00,0.00,15,7.77,10.50,7.78,-1.39,0.66,190
794195,14.74,0.15,1560,0.00,0.00,15,6.72,8.00,10.22,-1.39,0.66,190
794386,14.45,0.14,1560,0.00,0.00,15,6.72,6.00,7.57,-1.39,0.66,190
794558,14.18,0.14,1538,0.00,0.00,15,6.72,8.00,7.41,-1.39,0.66,190
794745,14.30,0.15,1520,0.00,0.00,15,6.72,9.50,7.46,-1.39,0.66,190
794933,14.28,0.15,1502,0.00,0.00,15,6.72,7.00,7.21,-1.39,0.66,190
795120,14.55,0.14,1522,0.00,0.00,15,6.72,6.00,7.46,-1.39,0.66,190
795292,14.74,0.14,1519,0.00,0.00,15,6.72,7.50,7.17,-1.39,0.64,190
795479,14.56,0.13,1500,0.00,0.00,15,7.07,10.00,6.55,-1.39,0.64,190
795667,14.60,0.12,1484,0.00,0.00,15,7.07,10.50,6.37,-1.39,0.64,190
795839,14.74,0.12,1470,0.00,0.00,15,7.07,10.00,5.68,-1.39,0.64,190
796026,14.79,0.12,1454,0.00,0.00,15,7.07,11.00,5.85,-1.39,0.64,190
796214,14.79,0.12,1446,0.00,0.00,15,7.07,11.00,5.55,-1.39,0.64,190
796386,14.98,0.12,1446,0.00,0.00,15,7.07,10.00,5.65,-1.39,0.64,190
796573,15.03,0.11,1428,0.00,0.00,15,7.07,10.50,5.36,-1.39,0.64,190
796750,15.16,0.12,1403,0.00,0.00,15,7.07,12.00,5.59,-1.39,0.64,190
796937,15.24,0.12,1386,0.00,0.00,15,7.07,12.00,5.49,-1.39,0.64,190
797125,15.45,0.12,1402,0.00,0.00,15,7.07,9.50,5.55,-1.39,0.64,190
797312,15.24,0.12,1358,0.00,0.00,15,7.07,13.00,5.49,-1.39,0.64,190
797484,15.16,0.12,1372,0.00,0.00,15,7.07,10.50,5.59,-1.39,0.64,190
797676,15.29,0.12,1342,0.00,0.00,15,7.07,11.50,5.43,-1.39,0.64,190
797848,15.19,0.13,1342,0.00,0.00,15,7.07,11.00,5.59,-1.39,0.64,190
798035,15.03,0.14,1344,0.00,0.00,15,7.07,9.50,6.11,-1.39,0.66,190
798223,14.82,0.15,1315,0.00,0.00,15,7.42,11.00,6.62,-1.39,0.66,190
798395,14.55,0.15,1318,0.00,0.00,15,7.42,10.50,6.48,-1.39,0.68,190
798582,13.87,0.15,1312,0.00,0.00,15,7.42,11.00,6.77,-1.39,0.68,190
798770,13.78,0.16,1315,0.00,0.00,15,7.42,10.50,6.92,-1.39,0.68,190
798942,14.05,0.16,1302,0.00,0.00,15,7.42,10.00,6.84,-1.39,0.68,190
799132,14.12,0.16,1313,0.00,0.00,15,7.42,8.00,7.03,-1.39,0.68,190
799319,14.20,0.15,1301,0.00,0.00,15,7.42,8.00,6.95,-1.39,0.68,190
799496,14.12,0.16,1314,0.00,0.00,15,7.77,9.50,7.06,-1.39,0.68,190
799683,14.39,0.16,1323,0.00,0.00,15,9.53,8.00,7.46,-1.39,0.68,190
799855,14.63,0.17,1324,0.00,0.00,15,9.18,8.00,7.37,-1.39,0.68,190
800043,14.67,0.16,1316,0.00,0.00,15,9.88,9.50,7.26,-1.39,0.66,190
800230,14.51,0.15,1314,0.00,0.00,15,7.42,7.00,5.72,-1.39,0.64,190
800417,13.97,0.14,1310,0.00,0.00,15,7.42,7.50,5.74,-1.39,0.64,190
800589,13.89,0.14,1308,0.00,0.00,15,7.42,7.00,5.98,-1.39,0.64,190
800777,14.74,0.14,1287,0.00,0.00,15,7.42,9.50,5.65,-1.39,0.64,190
800964,15.18,0.14,1332,0.00,0.00,15,7.07,5.00,6.07,-1.39,0.64,190
801136,15.27,0.14,1273,0.00,0.00,15,7.42,9.50,6.05,-1.39,0.64,190
801324,15.17,0.14,1293,0.00,0.00,15,7.42,7.50,5.98,-1.39,0.64,190
801511,14.68,0.14,1277,0.00,0.00,15,7.42,9.00,5.94,-1.39,0.64,190
801683,14.56,0.14,1272,0.00,0.00,15,7.42,9.50,5.98,-1.39,0.64,190
801871,14.49,0.14,1274,0.00,0.00,15,7.42,8.00,5.98,-1.39,0.64,190
802058,14.51,0.14,1273,0.00,0.00,15,7.42,9.50,5.91,-1.39,0.64,190
802230,14.48,0.13,1273,0.00,0.00,15,7.42,7.50,5.65,-1.39,0.64,190
802417,14.42,0.14,1270,0.00,0.00,15,7.42,7.50,5.68,-1.39,0.64,190
802605,14.32,0.13,1263,0.00,0.00,15,7.42,7.50,5.59,-1.39,0.64,190
802792,14.74,0.13,1250,0.00,0.00,15,7.42,9.00,5.55,-1.39,0.64,190
802969,14.95,0.12,1232,0.00,0.00,15,7.42,8.50,5.14,-1.39,0.64,190
803156,15.03,0.14,1240,0.00,0.00,15,7.42,8.50,5.98,-1.39,0.66,190
803360,15.36,0.16,1216,0.00,0.00,15,7.42,11.00,6.34,-1.39,0.66,190
803516,15.11,0.17,1224,0.00,0.00,15,7.42,9.50,6.81,-1.39,0.68,190
803703,14.46,0.18,1226,0.00,0.00,15,7.77,8.00,7.29,-1.39,0.68,190
803891,14.03,0.19,1250,0.00,0.00,15,10.94,8.50,7.74,-1.39,0.70,190
804063,13.83,0.20,1247,0.00,0.00,15,15.51,13.00,8.19,-1.39,0.72,190
804250,13.63,0.22,1253,0.00,0.00,15,21.48,18.50,9.09,-1.39,0.74,190
804437,13.54,0.23,1275,0.00,0.00,15,26.05,23.00,9.66,-1.39,0.76,190
804609,13.94,0.26,1298,0.00,0.00,15,28.16,26.00,11.05,-1.39,0.78,190
804801,14.10,0.28,1333,0.00,0.00,15,29.57,28.00,12.04,-1.39,0.80,190
804973,13.54,0.29,1370,0.00,0.00,15,29.92,28.50,13.58,-1.39,0.84,190
805160,13.43,0.31,1419,0.00,0.00,15,30.62,29.50,14.86,-1.39,0.88,190
805337,13.26,0.33,1475,0.00,0.00,15,31.68,30.00,16.23,-1.39,0.88,190
805524,13.52,0.31,1529,0.00,0.00,15,31.68,30.50,16.07,-1.39,0.88,190
805712,14.08,0.29,1551,0.00,0.00,15,30.98,30.00,14.53,-1.39,0.80,190
805884,13.66,0.25,1596,0.00,0.00,15,29.92,28.50,11.66,-1.39,0.78,190
806071,13.70,0.21,1643,0.00,0.00,15,30.62,29.00,10.79,-1.39,0.76,190
806262,14.06,0.19,1657,0.00,0.00,15,30.62,29.00,10.08,-1.39,0.74,190
806434,13.83,0.17,1659,0.00,0.00,15,29.92,29.00,9.79,-1.39,0.74,190
806623,14.22,0.16,1681,0.00,0.00,15,29.92,28.50,9.09,-1.39,0.72,190
806810,14.44,0.15,1674,0.00,0.00,15,24.65,20.00,7.82,-1.39,0.68,190
806982,14.79,0.14,1642,0.00,0.00,15,18.67,19.00,7.86,-1.39,0.68,190
807169,18.60,0.14,1706,0.00,0.00,15,12.70,15.50,7.78,-1.39,0.68,190
807357,23.69,0.15,1592,0.00,0.00,15,6.37,14.00,8.06,-1.39,0.68,190
807529,25.68,0.15,1589,0.00,0.00,15,6.37,11.00,8.11,-1.39,0.68,190
807716,24.00,0.15,1572,0.00,0.00,15,6.37,11.50,7.78,-1.39,0.68,190
807893,23.80,0.16,1560,0.00,0.00,15,6.72,9.50,8.27,-1.39,0.68,190
808085,23.72,0.16,1559,0.00,0.00,15,9.88,6.50,8.39,-1.39,0.70,190
808257,23.71,0.15,1586,0.00,0.00,15,14.10,11.50,7.90,-1.39,0.70,190
808446,20.17,0.15,1553,0.00,0.00,15,19.73,16.50,8.03,-1.39,0.70,190
808634,15.36,0.15,1510,0.00,0.00,15,23.59,21.00,7.86,-1.39,0.70,190
808806,14.87,0.16,1536,0.00,0.00,15,27.11,26.00,8.06,-1.39,0.70,190
808993,14.81,0.15,1580,0.00,0.00,15,27.46,27.00,7.86,-1.39,0.70,190
809181,14.84,0.15,1578,0.00,0.00,15,27.11,26.00,7.62,-1.39,0.68,190
809357,14.66,0.14,1520,0.00,0.00,15,20.43,27.00,7.57,-1.39,0.66,190
