Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Tip-in Throttle* (%),Tip-in Enrichment (Last Calculated)* (raw enrichment value)
930974,16.08,0.27,1541,0.00,0.00,16,29.57,29.50,8.56,13.45,-1.39,0.88,0.0,0
931173,14.81,0.28,1592,0.00,0.00,16,30.27,29.50,8.71,14.73,-1.39,0.90,0.0,0
931371,14.93,0.30,1602,0.00,0.00,16,31.68,30.50,9.00,15.48,-1.39,0.92,0.6,0
931568,15.04,0.31,1595,0.00,0.00,16,32.03,32.00,9.43,16.07,-1.39,0.92,0.0,0
931771,14.59,0.32,1562,0.00,0.00,16,32.38,32.00,9.87,16.44,-1.39,0.92,0.0,0
931970,14.81,0.33,1503,0.00,0.00,16,32.38,32.00,10.16,16.67,-1.39,0.94,0.0,0
932166,14.59,0.35,1434,0.00,0.00,16,30.98,30.00,10.59,16.67,-1.39,0.94,0.0,0
932371,14.59,0.35,1370,0.00,0.00,16,30.27,30.50,10.88,16.36,-1.39,0.94,0.0,0
932570,14.81,0.34,1540,0.00,0.00,16,33.79,33.50,10.74,17.33,-1.39,0.96,0.0,0
932770,15.73,0.33,1645,0.00,0.00,16,35.55,35.50,10.45,18.96,-1.39,0.98,0.0,0
932972,15.62,0.34,1820,0.00,0.00,16,36.95,37.00,10.30,20.40,-0.77,1.00,0.0,0
933165,15.16,0.33,1956,0.00,0.00,16,39.41,39.00,10.30,21.63,-0.15,1.02,0.0,0
933369,15.16,0.32,2114,0.00,0.00,16,40.82,41.00,10.45,22.86,-0.46,1.02,0.0,0
933570,15.16,0.33,2230,0.00,0.00,16,42.23,42.00,10.30,24.91,-0.77,1.02,0.0,0
933766,16.65,0.34,2398,0.00,0.00,16,43.28,43.50,10.45,27.57,-0.77,1.04,0.0,0
933967,14.81,0.35,2552,0.00,0.00,16,43.28,43.00,10.30,29.37,-1.08,1.04,0.0,0
934168,14.01,0.35,2682,0.00,0.00,16,42.58,42.50,10.30,31.16,-1.70,1.04,0.0,0
934363,13.90,0.34,2883,0.00,0.00,16,42.58,42.50,10.01,31.95,-2.01,1.02,0.0,0
934566,13.67,0.30,3020,0.00,0.00,16,43.28,43.00,9.58,30.61,-2.63,1.00,0.0,0
934767,13.67,0.28,3159,0.00,0.00,16,43.98,43.50,9.14,29.71,-3.25,1.00,0.0,0
934962,13.67,0.24,3284,0.00,0.00,16,44.34,44.00,8.13,24.03,-4.18,0.64,-2.9,0
935161,11.71,0.12,3017,0.00,0.00,16,-9.10,-10.00,4.50,11.09,-4.18,0.64,0.0,0
935365,15.96,0.15,2686,0.00,0.00,16,-10.16,-10.50,4.21,13.64,-4.18,0.64,0.0,0
935562,22.51,0.15,2358,0.00,0.00,16,11.64,0.50,4.21,11.40,-2.63,0.64,0.0,0
935764,23.54,0.13,2012,0.00,0.00,16,14.10,14.00,4.06,8.74,-2.01,0.64,0.0,0
938590,15.16,0.46,2302,0.00,0.00,16,33.79,33.00,13.20,35.94,3.87,1.20,0.0,0
938792,15.04,0.43,2381,0.00,0.00,16,35.90,36.00,12.62,33.35,2.94,1.08,0.0,0
938991,14.70,0.38,2463,0.00,0.00,16,40.47,41.00,11.03,29.38,-1.70,1.02,-0.6,0
939191,14.70,0.34,2529,0.00,0.00,16,43.28,43.00,10.30,28.63,-1.70,0.98,-0.6,0
939388,15.16,0.30,2620,0.00,0.00,16,43.98,43.50,9.58,26.09,-3.56,0.96,-0.6,0
939589,14.70,0.29,2664,0.00,0.00,16,43.98,44.00,9.14,25.89,-3.87,0.94,0.0,0
939787,14.01,0.27,2710,0.00,0.00,16,44.69,44.50,8.56,24.80,-3.87,0.92,0.0,0
939991,13.90,0.28,2747,0.00,0.00,16,44.34,44.00,8.56,25.30,-4.18,1.00,0.0,0
940187,14.13,0.41,2824,0.00,0.00,16,38.36,38.00,11.03,38.29,1.08,1.16,0.6,0
940388,13.32,0.51,2930,0.00,0.00,16,31.33,31.00,13.49,49.91,3.87,1.40,0.6,0
940594,13.21,0.58,3012,0.00,0.00,16,25.35,25.00,15.24,58.79,10.36,1.56,0.0,0
940789,12.75,0.65,3120,0.00,0.00,16,21.84,21.50,16.98,67.23,12.22,1.66,0.6,0
940986,12.29,0.66,3262,0.00,0.00,16,21.13,20.50,17.70,71.11,10.36,1.32,-1.2,0
941188,11.71,0.53,3372,0.00,0.00,16,30.27,29.00,14.95,54.81,-1.39,1.04,0.0,0
941386,11.60,0.30,3443,0.00,0.00,16,43.28,42.50,10.74,29.28,-4.18,0.88,0.0,0
941584,12.98,0.19,3459,0.00,0.00,16,37.30,40.00,7.11,20.49,-4.18,0.78,-0.6,0
941785,11.60,0.16,3424,0.00,0.00,16,20.43,20.00,4.79,18.26,-4.18,0.66,0.0,0
941984,11.14,0.13,3470,0.00,0.00,16,-4.88,-5.50,3.77,14.15,-4.18,0.64,0.0,0
942184,14.36,0.12,3402,0.00,0.00,16,-10.16,-10.50,3.77,14.34,-4.18,0.64,0.0,0
942382,23.31,0.12,3368,0.00,0.00,16,-10.16,-10.50,3.92,13.07,-4.18,0.68,0.0,0
942583,23.89,0.14,3338,0.00,0.00,16,-7.70,-8.00,4.21,14.79,-4.18,0.72,0.6,0
942780,20.79,0.13,3291,0.00,0.00,16,-5.23,-5.00,4.35,13.96,-4.18,0.74,0.0,0
942983,11.48,0.12,3259,0.00,0.00,16,-3.12,-4.00,4.21,12.79,-4.18,0.64,-0.6,0
943183,11.60,0.09,3221,0.00,0.00,16,-10.16,-10.50,3.92,9.88,-4.18,0.64,0.0,0
943381,14.59,0.10,3159,0.00,0.00,16,-10.16,-10.50,3.92,10.43,-4.18,0.64,0.0,0
943579,23.54,0.10,3118,0.00,0.00,16,-10.16,-10.50,3.92,10.64,-4.18,0.64,0.0,0
943780,23.77,0.10,3081,0.00,0.00,16,-10.16,-10.50,4.06,10.64,-4.18,0.66,0.0,0
943975,23.54,0.12,3045,0.00,0.00,16,-10.16,-10.50,4.21,12.04,-4.18,0.68,0.6,0
944176,23.66,0.12,3000,0.00,0.00,16,-9.10,-9.50,4.35,12.37,-4.18,0.72,0.0,0
944378,23.20,0.15,2981,0.00,0.00,16,0.04,0.00,4.50,14.72,-4.18,0.76,0.0,0
944574,12.52,0.14,2992,0.00,0.00,16,4.96,6.00,4.79,13.90,-4.18,0.76,0.0,0
944778,12.86,0.14,2952,0.00,0.00,16,9.53,9.50,4.93,14.02,-4.18,0.78,0.0,0
944978,13.44,0.14,2933,0.00,0.00,16,9.18,9.00,4.93,13.90,-4.18,0.78,0.0,0
945178,14.01,0.15,2936,0.00,0.00,16,11.29,11.00,5.08,14.28,-4.18,0.78,0.0,0
945377,14.01,0.13,2879,0.00,0.00,16,4.61,6.00,4.93,12.42,-4.18,0.64,-1.2,0
945575,13.78,0.12,2674,0.00,0.00,16,-9.80,-10.50,3.92,9.88,-4.18,0.64,0.0,0
945774,16.65,0.10,2352,0.00,0.00,16,10.94,2.00,3.92,7.54,-2.63,0.64,0.0,0
945974,21.94,0.09,2042,0.00,0.00,16,14.10,14.00,3.77,6.22,-1.70,0.64,0.0,0
946174,25.61,0.11,1794,0.00,0.00,16,14.10,14.00,3.77,6.59,-1.39,0.64,0.0,0
946376,23.77,0.14,1494,0.00,0.00,16,14.10,14.00,3.92,6.40,-1.39,0.64,0.0,0
946576,23.77,0.16,1207,0.00,0.00,16,14.10,22.00,4.35,6.01,-1.08,0.64,0.0,0
946779,24.00,0.13,1305,0.00,0.00,16,14.10,14.00,4.21,5.04,-1.39,0.64,0.0,0
946980,23.66,0.15,1315,0.00,0.00,16,14.45,14.00,4.35,6.59,-1.39,0.76,0.6,0
947179,20.90,0.15,1406,0.00,0.00,16,19.38,21.00,5.51,8.19,-1.39,0.82,0.0,0
947379,12.63,0.17,1872,0.00,0.00,16,35.90,35.50,6.24,11.82,-1.39,0.84,0.0,0
947579,14.13,0.21,1931,0.00,0.00,16,36.25,36.50,6.82,13.39,-1.39,0.90,0.0,0
947777,15.27,0.29,1950,0.00,0.00,16,38.36,38.50,8.13,18.80,-1.08,1.00,0.6,0
947976,14.36,0.40,1954,0.00,0.00,16,36.25,35.50,10.74,26.10,0.77,1.12,0.0,0
948179,14.13,0.41,1987,0.00,0.00,16,34.49,34.50,12.04,27.25,2.94,1.18,0.6,0
948379,15.16,0.44,2010,0.00,0.00,16,33.09,33.00,13.06,29.60,4.49,1.26,0.0,0
948582,15.16,0.46,2062,0.00,0.00,16,32.03,32.00,13.49,31.50,5.72,1.28,0.0,0
948777,15.27,0.47,2102,0.00,0.00,16,30.98,30.50,13.78,32.29,3.25,1.16,-1.2,0
948977,14.47,0.39,2128,0.00,0.00,16,37.30,37.00,12.04,25.49,0.46,1.04,0.0,0
949174,14.81,0.35,2165,0.00,0.00,16,41.17,41.00,11.17,24.80,-0.77,1.02,0.0,0
949373,15.16,0.33,2198,0.00,0.00,16,41.88,41.50,10.74,24.32,-0.77,0.98,0.0,0
949578,15.50,0.30,2216,0.00,0.00,16,42.58,42.50,9.72,21.44,-2.32,0.92,0.0,0
949778,14.01,0.27,2225,0.00,0.00,16,43.28,42.50,8.85,19.81,-2.32,0.90,-0.6,0
949977,13.90,0.24,2244,0.00,0.00,16,42.23,42.00,8.27,17.64,-2.32,0.88,0.0,0
950177,13.90,0.22,2248,0.00,0.00,16,41.52,41.50,7.55,16.00,-2.32,0.84,0.0,0
950377,13.32,0.20,2261,0.00,0.00,16,39.41,39.50,6.82,14.73,-2.63,0.84,0.0,0
950576,13.55,0.18,2278,0.00,0.00,16,33.79,33.50,6.53,13.32,-2.63,0.84,0.0,0
950775,14.13,0.19,2269,0.00,0.00,16,35.20,34.50,6.53,14.28,-2.63,0.82,0.0,0
950975,13.44,0.18,2290,0.00,0.00,16,31.68,30.50,6.24,12.96,-2.63,0.82,0.0,0
951176,13.32,0.16,2280,0.00,0.00,16,25.00,24.50,5.95,12.31,-2.63,0.78,0.0,0
951377,13.67,0.15,2279,0.00,0.00,16,21.13,20.50,5.51,11.30,-2.63,0.78,0.0,0
951574,13.32,0.14,2284,0.00,0.00,16,18.32,16.50,5.37,10.94,-2.63,0.78,0.0,0
951770,13.67,0.15,2262,0.00,0.00,16,19.02,19.00,5.37,10.89,-2.63,0.78,0.0,0
951972,13.44,0.15,2260,0.00,0.00,16,19.38,19.00,5.22,11.04,-2.32,0.78,0.6,0
952171,13.32,0.14,2251,0.00,0.00,16,16.56,16.50,5.08,10.49,-2.32,0.76,0.0,0
952373,13.32,0.13,2248,0.00,0.00,16,14.10,14.00,4.93,9.74,-2.32,0.74,0.0,0
952568,13.21,0.10,2236,0.00,0.00,16,7.42,7.00,4.21,6.99,-2.32,0.68,0.0,0
952764,13.09,0.10,2227,0.00,0.00,16,7.07,7.00,3.63,7.33,-2.32,0.64,0.0,0
952967,13.55,0.09,2202,0.00,0.00,16,11.29,11.00,3.34,6.84,-2.32,0.64,0.0,0
953170,15.62,0.09,2186,0.00,0.00,16,15.16,14.50,3.48,6.66,-2.32,0.64,0.0,0
953358,20.56,0.09,2174,0.00,0.00,16,14.80,14.50,3.48,6.77,-2.01,0.68,0.0,0
953561,25.38,0.10,2164,0.00,0.00,16,14.80,14.50,3.77,7.14,-2.01,0.68,0.0,0
953770,23.54,0.10,2143,0.00,0.00,16,14.80,14.50,3.92,7.32,-2.01,0.68,0.0,0
953971,23.54,0.10,2126,0.00,0.00,16,16.21,15.50,3.92,7.17,-2.01,0.70,0.0,0
954172,23.66,0.10,2114,0.00,0.00,16,18.32,17.00,3.63,6.88,-2.01,0.72,0.0,0
954368,17.57,0.11,2092,0.00,0.00,16,21.84,21.00,3.77,7.82,-2.01,0.72,0.0,0
954575,13.32,0.11,2066,0.00,0.00,16,25.35,25.00,3.92,7.49,-1.70,0.72,0.0,0
954769,12.29,0.11,2057,0.00,0.00,16,26.41,26.00,3.92,7.46,-1.70,0.72,-0.6,0
954971,12.06,0.11,2052,0.00,0.00,16,27.81,27.00,3.92,7.21,-1.70,0.72,0.0,0
955171,12.29,0.11,2048,0.00,0.00,16,27.11,27.00,3.92,7.24,-1.70,0.72,0.0,0
955371,12.40,0.10,2026,0.00,0.00,16,28.52,29.50,3.92,6.81,-1.70,0.72,0.0,0
955572,12.40,0.10,2021,0.00,0.00,16,32.38,32.00,3.77,6.73,-1.70,0.72,0.0,0
955772,12.40,0.10,2007,0.00,0.00,16,32.73,32.00,3.77,6.88,-1.70,0.72,0.0,0
955972,12.98,0.11,1968,0.00,0.00,16,32.38,32.00,3.77,6.92,-1.70,0.72,0.0,0
956172,13.21,0.10,1977,0.00,0.00,16,32.03,32.00,3.77,6.84,-1.39,0.72,0.0,0
956367,14.47,0.10,1954,0.00,0.00,16,32.03,32.00,3.77,6.81,-1.39,0.72,0.0,0
956572,15.04,0.11,1964,0.00,0.00,16,32.03,32.00,3.77,7.06,-1.39,0.72,0.0,0
956769,15.62,0.11,1951,0.00,0.00,16,32.03,32.00,3.77,7.06,-1.39,0.72,0.0,0
956969,15.50,0.10,1938,0.00,0.00,16,32.03,31.50,3.77,6.84,-1.39,0.72,0.0,0
957169,15.04,0.11,1933,0.00,0.00,16,31.68,31.50,3.77,6.81,-1.39,0.72,0.0,0
957371,15.04,0.10,1912,0.00,0.00,16,31.33,31.50,3.77,6.33,-1.39,0.72,0.0,0
957569,14.93,0.11,1898,0.00,0.00,16,31.33,31.00,3.92,6.70,-1.39,0.72,0.0,0
957770,15.16,0.11,1906,0.00,0.00,16,30.98,31.00,3.77,6.99,-1.39,0.72,0.0,0
957970,14.93,0.12,1902,0.00,0.00,16,31.33,31.00,3.92,7.26,-1.39,0.78,0.6,0
958169,14.81,0.18,1914,0.00,0.00,16,34.14,33.50,4.79,10.14,-1.39,0.88,0.6,0
958368,14.81,0.28,1884,0.00,0.00,16,36.95,37.50,8.27,16.29,-1.08,1.00,0.0,0
958566,14.81,0.35,1891,0.00,0.00,16,38.71,38.00,10.01,21.54,-0.15,1.08,0.6,0
958769,15.39,0.40,1945,0.00,0.00,16,35.90,34.50,11.75,26.10,2.32,1.16,0.6,0
958968,16.08,0.43,1969,0.00,0.00,16,33.44,33.00,12.62,28.31,3.25,1.20,0.6,0
959166,15.50,0.44,1999,0.00,0.00,16,33.44,33.00,13.06,29.71,4.49,1.22,0.0,0
959367,14.93,0.45,2036,0.00,0.00,16,32.73,32.50,13.35,30.49,4.80,1.24,0.0,0
959565,14.47,0.47,2084,0.00,0.00,16,31.33,31.00,13.64,32.40,5.10,1.24,0.0,0
959769,13.78,0.47,2142,0.00,0.00,16,31.33,30.50,13.93,33.83,5.10,1.24,0.0,0
959968,14.01,0.47,2158,0.00,0.00,16,31.33,30.50,13.93,34.20,4.80,1.22,0.0,0
960172,13.90,0.44,2219,0.00,0.00,16,34.14,33.50,13.06,30.05,3.56,1.08,0.0,0
960371,14.13,0.36,2270,0.00,0.00,16,40.82,40.00,11.75,25.59,-1.08,1.00,0.0,0
960573,14.70,0.29,2265,0.00,0.00,16,43.28,43.00,9.43,18.80,-2.32,0.86,0.0,0
960770,13.55,0.19,2279,0.00,0.00,16,39.77,39.50,6.96,11.99,-2.63,0.76,0.0,0
960972,12.17,0.13,2249,0.00,0.00,16,13.40,13.00,5.22,7.78,-2.32,0.68,-0.6,0
961171,12.06,0.12,2272,0.00,0.00,16,8.83,9.00,3.92,9.94,-2.32,0.66,0.0,0
961370,12.52,0.13,2249,0.00,0.00,16,14.80,14.00,3.48,9.79,-2.32,0.64,0.0,0
961570,14.24,0.12,2196,0.00,0.00,16,15.16,15.00,3.48,9.08,-2.32,0.64,0.0,0
961768,16.65,0.11,2169,0.00,0.00,16,14.80,14.50,3.48,8.44,-2.01,0.64,0.0,0
961972,23.31,0.10,2154,0.00,0.00,16,14.80,14.50,3.48,7.46,-2.01,0.64,0.0,0
962171,24.00,0.10,2139,0.00,0.00,16,14.80,14.00,3.48,7.65,-2.01,0.64,0.0,0
962371,23.89,0.10,2102,0.00,0.00,16,14.45,14.00,3.48,7.06,-2.01,0.64,0.0,0
962570,24.00,0.09,2086,0.00,0.00,16,14.45,14.00,3.48,6.22,-1.70,0.64,0.0,0
962766,23.54,0.09,2063,0.00,0.00,16,14.10,14.00,3.48,6.18,-1.70,0.64,0.0,0
962969,24.00,0.09,2054,0.00,0.00,16,14.10,14.00,3.34,5.80,-1.70,0.64,0.0,0
963169,23.77,0.09,2026,0.00,0.00,16,14.10,14.00,3.48,5.91,-1.70,0.64,0.0,0
963367,23.77,0.09,1994,0.00,0.00,16,14.10,14.00,3.48,5.65,-1.39,0.64,0.0,0
963570,23.89,0.09,1986,0.00,0.00,16,14.10,14.00,3.48,5.78,-1.39,0.64,0.0,0
963767,23.66,0.08,1953,0.00,0.00,16,14.10,14.00,3.48,5.33,-1.39,0.64,0.0,0
963969,23.77,0.08,1943,0.00,0.00,16,14.10,14.00,3.48,5.17,-1.39,0.64,0.0,0
964168,24.00,0.09,1919,0.00,0.00,16,14.10,14.00,3.48,5.74,-1.39,0.64,0.0,0
964366,24.00,0.09,1873,0.00,0.00,16,14.10,14.00,3.48,5.81,-1.39,0.64,0.0,0
964567,23.77,0.09,1849,0.00,0.00,16,14.10,14.00,3.48,5.81,-1.39,0.64,0.0,0
964767,24.00,0.09,1838,0.00,0.00,16,14.10,14.00,3.48,5.68,-1.39,0.64,0.0,0
964968,23.66,0.09,1810,0.00,0.00,16,14.10,14.00,3.34,5.01,-1.39,0.64,0.0,0
965167,24.12,0.08,1780,0.00,0.00,16,14.10,14.00,3.34,4.70,-1.39,0.64,0.0,0
965367,23.77,0.09,1770,0.00,0.00,16,14.10,14.00,3.34,5.46,-1.39,0.64,0.0,0
965571,23.77,0.09,1754,0.00,0.00,16,14.10,14.00,3.34,5.40,-1.39,0.64,0.0,0
965769,23.89,0.09,1723,0.00,0.00,16,14.10,14.00,3.34,5.55,-1.39,0.64,0.0,0
965969,23.77,0.09,1696,0.00,0.00,16,14.10,14.00,3.34,5.43,-1.39,0.64,0.0,0
966171,24.12,0.10,1682,0.00,0.00,16,14.10,14.00,3.34,5.55,-1.39,0.64,0.0,0
966368,23.77,0.10,1663,0.00,0.00,16,14.10,14.00,3.34,5.52,-1.39,0.64,0.0,0
966572,23.77,0.10,1654,0.00,0.00,16,14.10,14.00,3.34,5.27,-1.39,0.64,0.0,0
966771,23.89,0.10,1628,0.00,0.00,16,14.10,14.00,3.34,5.65,-1.39,0.64,0.0,0
966968,23.66,0.11,1584,0.00,0.00,16,14.10,14.00,3.48,5.68,-1.39,0.64,0.0,0
967169,23.77,0.11,1565,0.00,0.00,16,14.10,14.00,3.48,5.72,-1.39,0.64,0.0,0
967366,24.00,0.10,1506,0.00,0.00,16,14.10,14.00,3.63,5.36,-1.39,0.64,0.0,0
967570,24.12,0.10,1492,0.00,0.00,16,14.10,14.00,3.63,4.73,-1.39,0.64,0.0,0
967767,23.77,0.10,1459,0.00,0.00,16,14.10,14.00,3.48,4.82,-1.39,0.64,0.0,0
967953,23.77,0.13,1214,0.00,0.00,16,14.10,22.00,3.63,5.27,-1.39,0.64,0.0,0
968172,24.00,0.12,1223,0.00,0.00,16,14.10,22.00,3.63,4.85,-1.39,0.64,0.0,0
968360,23.77,0.13,1151,0.00,0.00,16,14.10,22.00,3.63,4.85,-1.08,0.64,0.0,0
968569,23.77,0.13,1028,0.00,0.00,16,14.10,22.00,3.77,4.79,-1.08,0.64,0.0,0
968762,22.28,0.14,968,0.00,0.00,16,14.10,22.00,4.21,4.43,-1.08,0.64,0.0,0
968963,14.13,0.12,917,0.00,0.00,16,14.10,22.00,4.35,3.75,-1.08,0.64,0.0,0
969164,11.71,0.11,932,0.00,0.00,16,14.10,22.00,4.50,3.47,-1.08,0.64,0.0,0
969362,11.14,0.10,951,0.00,0.00,16,14.10,19.50,4.50,3.23,-1.08,0.64,0.0,0
969565,11.14,0.10,905,0.00,0.00,16,14.10,22.00,4.35,3.16,-1.08,0.64,0.0,0
969763,11.60,0.12,819,0.00,0.00,16,14.10,22.00,4.50,3.27,-1.08,0.64,0.0,0
969963,12.17,0.12,799,0.00,0.00,16,14.10,22.00,4.79,3.23,-1.08,0.64,0.0,0
970162,12.98,0.12,815,0.00,0.00,16,14.10,21.00,4.93,3.27,-1.08,0.64,0.0,0
970365,14.24,0.11,822,0.00,0.00,16,14.10,21.00,4.93,3.02,-1.08,0.64,0.0,0
970562,14.70,0.12,802,0.00,0.00,16,14.10,22.00,5.08,3.31,-1.08,0.64,0.0,0
970759,15.16,0.13,815,0.00,0.00,16,14.10,18.00,5.22,3.43,-1.08,0.64,0.0,0
970962,15.62,0.12,842,0.00,0.00,16,14.10,15.00,5.08,3.40,-1.08,0.64,0.0,0
971162,15.73,0.12,838,0.00,0.00,16,14.10,15.50,5.08,3.40,-1.08,0.64,0.0,0
971362,15.85,0.12,843,0.00,0.00,16,14.10,14.50,5.08,3.36,-1.08,0.64,0.0,0
971562,15.85,0.12,865,0.00,0.00,16,14.10,12.00,5.08,3.36,-1.08,0.64,0.0,0
971762,15.96,0.12,842,0.00,0.00,16,14.10,14.50,5.08,3.45,-1.08,0.64,0.0,0
971959,15.85,0.13,841,0.00,0.00,16,14.10,14.50,5.08,3.50,-1.08,0.64,0.0,0
972160,15.73,0.12,870,0.00,0.00,16,14.10,11.50,4.93,3.40,-1.08,0.64,0.0,0
972357,15.39,0.12,863,0.00,0.00,16,14.10,13.00,4.93,3.43,-1.08,0.64,0.0,0
972558,15.16,0.12,860,0.00,0.00,16,14.10,13.00,4.93,3.53,-1.08,0.64,0.0,0
972759,15.04,0.12,870,0.00,0.00,16,14.10,12.50,4.93,3.45,-1.08,0.64,0.0,0
972962,15.04,0.12,873,0.00,0.00,16,14.10,12.00,4.93,3.43,-1.08,0.64,0.0,0
973150,14.93,0.13,845,0.00,0.00,16,14.10,15.50,4.93,3.50,-1.08,0.64,0.0,0
973353,14.81,0.12,848,0.00,0.00,16,14.10,14.50,4.93,3.47,-1.08,0.64,0.0,0
973545,14.81,0.12,852,0.00,0.00,16,14.10,14.00,4.93,3.47,-1.08,0.64,0.0,0
973757,14.81,0.12,858,0.00,0.00,16,14.10,13.00,4.93,3.45,-1.08,0.64,0.0,0
973957,14.93,0.12,848,0.00,0.00,16,14.10,14.00,4.93,3.45,-1.08,0.64,0.0,0
974158,14.93,0.12,855,0.00,0.00,16,14.10,13.00,4.93,3.43,-1.08,0.64,0.0,0
974357,15.04,0.12,869,0.00,0.00,16,14.10,11.50,4.93,3.38,-1.08,0.64,0.0,0
974554,15.16,0.12,874,0.00,0.00,16,14.10,11.50,4.79,3.36,-1.08,0.64,0.0,0
974753,15.16,0.12,872,0.00,0.00,16,14.10,12.50,4.79,3.40,-1.08,0.64,0.0,0
974955,15.16,0.14,886,0.00,0.00,16,14.10,11.50,4.93,4.35,-1.08,0.68,0.0,0
975154,15.16,0.17,934,0.00,0.00,16,14.80,14.50,5.66,5.52,-1.08,0.74,0.6,0
975350,14.81,0.21,1095,0.00,0.00,16,17.97,18.50,6.53,8.11,-1.08,0.80,0.6,0
975553,13.55,0.22,1306,0.00,0.00,16,26.05,26.00,7.25,10.13,-1.39,0.82,0.0,0
975752,13.21,0.22,1476,0.00,0.00,16,27.81,27.50,7.40,10.99,-1.39,0.84,0.0,0
975952,14.81,0.23,1512,0.00,0.00,16,28.52,28.50,7.55,11.45,-1.39,0.84,0.0,0
976152,15.50,0.23,1501,0.00,0.00,16,28.52,28.50,7.69,11.71,-1.39,0.84,0.0,0
976352,15.27,0.24,1468,0.00,0.00,16,28.52,28.50,7.98,11.93,-1.39,0.84,0.0,0
976552,14.93,0.25,1428,0.00,0.00,16,28.87,28.50,8.13,12.04,-1.39,0.84,0.0,0
976751,15.04,0.26,1378,0.00,0.00,16,29.22,29.00,8.42,12.04,-1.39,0.84,0.0,0
976948,15.04,0.18,1560,0.00,0.00,16,25.00,25.00,6.09,4.21,-1.39,0.64,0.0,0
977149,14.81,0.09,1724,0.00,0.00,16,14.80,14.50,4.06,4.02,-1.39,0.64,0.0,0
977349,13.32,0.11,1595,0.00,0.00,16,14.10,14.00,3.48,5.98,-1.39,0.64,0.0,0
977545,12.98,0.12,1448,0.00,0.00,16,14.10,14.00,3.48,5.94,-1.39,0.64,0.0,0
977747,12.63,0.12,1323,0.00,0.00,16,14.10,22.00,3.48,5.36,-1.39,0.64,0.0,0
977949,11.94,0.13,1223,0.00,0.00,16,14.10,22.00,3.48,5.21,-1.39,0.64,0.0,0
978149,11.25,0.15,1103,0.00,0.00,16,14.10,22.00,3.63,5.17,-1.08,0.64,0.0,0
978350,11.14,0.16,973,0.00,0.00,16,14.10,22.00,3.92,5.23,-1.08,0.64,0.0,0
978545,11.14,0.14,885,0.00,0.00,16,14.10,22.00,4.50,4.37,-1.08,0.64,0.0,0
978744,11.14,0.13,916,0.00,0.00,16,14.10,19.00,4.79,3.91,-1.08,0.66,0.0,0
978948,11.14,0.12,980,0.00,0.00,16,14.10,14.00,4.79,3.82,-1.08,0.66,0.6,0
979146,11.14,0.12,946,0.00,0.00,16,14.10,17.50,4.79,3.91,-1.08,0.66,0.0,0
979345,11.25,0.13,928,0.00,0.00,16,14.10,18.50,4.93,3.99,-1.08,0.66,0.0,0
979545,12.63,0.14,916,0.00,0.00,16,14.10,14.00,5.22,4.52,-1.08,0.70,0.0,0
979746,14.59,0.17,987,0.00,0.00,16,15.51,15.50,5.80,5.74,-1.08,0.72,0.0,0
979943,15.85,0.17,1186,0.00,0.00,16,18.32,18.00,6.09,6.59,-1.08,0.76,0.0,0
980146,15.73,0.19,1347,0.00,0.00,16,23.59,23.50,6.38,8.65,-1.39,0.80,0.0,0
980345,15.85,0.20,1531,0.00,0.00,16,28.16,28.00,6.67,10.23,-1.39,0.82,0.6,0
980545,15.50,0.20,1662,0.00,0.00,16,30.98,30.50,6.82,11.25,-1.39,0.84,0.0,0
980743,15.16,0.22,1708,0.00,0.00,16,32.03,32.00,6.82,12.31,-1.39,0.86,0.6,0
980942,15.50,0.24,1668,0.00,0.00,16,30.98,30.50,7.25,13.20,-1.39,0.86,0.0,0
981142,15.04,0.27,1550,0.00,0.00,16,29.57,29.50,7.84,13.78,-1.39,0.88,0.6,0
981338,14.47,0.29,1441,0.00,0.00,16,29.92,29.50,8.56,13.71,-1.39,0.88,0.0,0
981541,14.01,0.30,1390,0.00,0.00,16,29.57,29.50,9.14,13.84,-1.39,0.88,0.0,0
981739,14.70,0.31,1355,0.00,0.00,16,29.57,29.50,9.43,13.96,-1.39,0.88,0.0,0
981940,15.16,0.30,1378,0.00,0.00,16,29.57,29.50,9.58,13.78,-1.39,0.88,0.0,0
982141,15.39,0.32,1329,0.00,0.00,16,29.22,29.00,9.72,14.09,-1.39,0.88,0.0,0
982340,15.39,0.33,1259,0.00,0.00,16,27.81,27.00,10.16,13.84,-1.39,0.88,0.0,0
982541,15.27,0.32,1339,0.00,0.00,16,29.57,29.00,10.30,13.71,-1.39,0.90,0.0,0
982744,15.16,0.30,1424,0.00,0.00,16,30.27,30.50,9.87,14.34,-1.39,0.90,0.6,0
982943,15.96,0.29,1570,0.00,0.00,16,30.98,30.50,9.58,15.19,-1.39,0.92,0.0,0
983145,15.85,0.28,1665,0.00,0.00,16,32.73,32.50,9.29,15.12,-1.39,0.92,0.0,0
983345,15.39,0.28,1776,0.00,0.00,16,35.20,34.50,9.00,16.66,-1.39,0.92,0.0,0
