Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Battery Voltage (V),Alternator Duty (%)
1020747,14.81,0.32,2414,0.00,0.00,16,44.34,44.00,9.58,25.49,-2.20,1.00,13.84,0.00
1020935,14.36,0.32,2410,0.00,0.00,16,44.34,44.00,9.87,26.10,-2.20,1.00,13.84,0.00
1021138,14.59,0.34,2409,0.00,0.00,16,43.98,43.50,10.16,26.62,-1.60,1.02,13.76,0.00
1021325,14.36,0.35,2413,0.00,0.00,16,43.28,43.50,10.30,27.26,-1.60,1.02,13.84,0.00
1021513,13.90,0.36,2423,0.00,0.00,16,43.28,43.50,10.59,27.47,-1.60,1.02,13.76,0.00
1021716,14.13,0.36,2419,0.00,0.00,16,42.58,42.50,10.74,28.84,-0.99,1.02,13.84,0.00
1021903,13.55,0.36,2415,0.00,0.00,16,42.23,42.50,10.74,29.15,-0.99,1.02,13.76,0.00
1022091,13.67,0.36,2418,0.00,0.00,16,42.93,42.50,10.74,28.84,-1.60,1.02,13.84,0.00
1022288,13.78,0.36,2418,0.00,0.00,16,42.93,42.50,10.74,28.94,-1.60,1.02,13.92,0.00
1022475,13.90,0.34,2418,0.00,0.00,16,43.98,43.50,10.74,26.83,-1.60,1.02,13.84,0.00
1022663,14.13,0.34,2418,0.00,0.00,16,43.28,43.00,10.74,28.52,-1.60,1.02,13.84,0.00
1022850,13.67,0.34,2414,0.00,0.00,16,43.63,43.50,10.74,27.68,-1.60,1.02,13.84,0.00
1023038,13.78,0.35,2424,0.00,0.00,16,43.28,43.00,10.74,28.63,-1.60,1.02,13.84,0.00
1023244,13.90,0.36,2420,0.00,0.00,16,42.58,42.50,10.74,28.96,-1.60,1.02,13.84,0.00
1023432,13.55,0.35,2435,0.00,0.00,16,43.63,43.00,10.74,28.74,-1.60,1.02,13.84,0.00
1023619,13.78,0.35,2437,0.00,0.00,16,43.28,43.50,10.74,28.41,-1.60,1.02,13.84,0.00
1023807,13.90,0.36,2436,0.00,0.00,16,42.58,42.00,10.74,29.38,-1.60,1.02,13.76,0.00
1024010,13.44,0.36,2420,0.00,0.00,16,42.93,42.00,10.74,29.49,-1.60,1.02,13.84,0.00
1024197,13.55,0.36,2421,0.00,0.00,16,42.23,42.00,10.88,29.38,-1.60,1.02,13.76,0.00
1024385,13.67,0.36,2426,0.00,0.00,16,43.63,43.50,10.88,28.41,-1.60,1.02,13.84,0.00
1024572,13.67,0.36,2422,0.00,0.00,16,42.23,41.50,10.88,29.59,-1.30,1.02,13.76,0.00
1024772,13.67,0.36,2432,0.00,0.00,16,42.23,42.00,10.88,29.38,-1.30,1.02,13.84,0.00
1024965,13.55,0.37,2429,0.00,0.00,16,41.88,42.00,10.88,29.82,-1.30,1.02,13.76,0.00
1025157,13.67,0.35,2437,0.00,0.00,16,43.28,43.00,10.88,29.06,-1.60,1.02,13.84,0.00
1025347,13.90,0.36,2436,0.00,0.00,16,42.58,42.50,10.88,29.27,-1.60,1.02,13.84,0.00
1025538,13.78,0.35,2451,0.00,0.00,16,43.63,43.00,10.74,28.63,-1.60,1.02,13.84,0.00
1025725,13.90,0.35,2440,0.00,0.00,16,43.63,43.00,10.59,28.31,-1.60,1.00,13.84,0.00
1025917,13.78,0.35,2442,0.00,0.00,16,43.63,43.00,10.59,28.31,-1.60,1.00,13.84,0.00
1026109,13.44,0.34,2467,0.00,0.00,16,43.63,43.50,10.45,27.04,-2.20,1.00,13.84,0.00
1026298,13.90,0.34,2478,0.00,0.00,16,43.63,43.50,10.30,27.57,-2.20,1.00,13.92,0.00
1026489,13.78,0.34,2474,0.00,0.00,16,43.63,43.50,10.30,27.26,-2.20,1.00,13.84,0.00
1026683,14.01,0.34,2478,0.00,0.00,16,43.63,43.50,10.16,27.47,-2.20,1.00,13.84,0.00
1026872,13.67,0.34,2483,0.00,0.00,16,43.63,43.50,10.16,27.89,-2.51,1.00,13.84,0.00
1027064,13.55,0.33,2485,0.00,0.00,16,43.98,43.50,10.01,27.25,-2.51,1.00,13.92,0.00
1027254,13.44,0.33,2483,0.00,0.00,16,43.98,43.50,10.01,27.26,-2.51,1.00,13.84,0.00
1027444,13.67,0.32,2496,0.00,0.00,16,43.98,43.50,10.01,26.73,-2.51,0.98,13.84,0.00
1027637,13.67,0.32,2516,0.00,0.00,16,43.98,43.50,9.72,26.31,-2.82,0.98,13.84,0.00
1027824,13.67,0.30,2525,0.00,0.00,16,44.69,44.50,9.43,24.51,-3.11,0.94,13.84,0.00
1028016,13.90,0.28,2521,0.00,0.00,16,45.04,45.00,9.00,23.83,-3.42,0.92,13.84,0.00
1028207,14.13,0.27,2541,0.00,0.00,16,45.04,45.00,8.56,22.41,-3.42,0.90,13.76,0.00
1028401,13.78,0.25,2531,0.00,0.00,16,44.69,44.50,8.13,21.36,-3.42,0.90,13.84,0.00
1028591,14.01,0.23,2536,0.00,0.00,16,44.34,44.00,7.98,20.57,-3.73,0.90,13.76,0.00
1028772,13.90,0.24,2552,0.00,0.00,16,44.34,44.00,7.84,20.14,-3.73,0.90,13.84,0.00
1028960,13.55,0.21,2547,0.00,0.00,16,43.98,43.50,7.69,19.20,-3.73,0.88,13.76,0.00
1029164,14.70,0.23,2558,0.00,0.00,16,44.34,44.00,7.55,19.81,-3.73,0.88,13.84,0.00
1029341,14.13,0.24,2569,0.00,0.00,16,44.34,44.00,7.55,20.23,-3.73,0.90,13.84,0.00
1029529,14.01,0.24,2557,0.00,0.00,16,44.34,44.00,7.55,19.90,-3.73,0.88,13.84,0.00
1029732,14.70,0.22,2573,0.00,0.00,16,43.63,43.50,7.55,19.04,-3.73,0.90,13.84,0.00
1029922,14.70,0.21,2573,0.00,0.00,16,43.63,43.50,7.55,18.64,-3.73,0.88,13.92,0.00
1030110,15.04,0.22,2596,0.00,0.00,16,43.98,43.50,7.55,19.35,-3.73,0.88,13.92,0.00
1030298,15.04,0.22,2574,0.00,0.00,16,43.98,43.50,7.40,19.20,-3.73,0.88,13.92,0.00
1030485,14.93,0.22,2597,0.00,0.00,16,43.98,43.50,7.40,19.19,-3.73,0.88,13.84,0.00
1030680,15.04,0.22,2583,0.00,0.00,16,43.98,43.50,7.25,19.11,-3.73,0.86,13.84,0.00
1030867,14.70,0.21,2603,0.00,0.00,16,43.63,43.50,6.96,18.18,-3.73,0.86,13.84,0.00
1031055,14.24,0.18,2591,0.00,0.00,16,33.09,33.00,6.67,15.78,-3.73,0.84,13.84,0.00
1031258,15.27,0.17,2621,0.00,0.00,16,27.11,27.00,6.53,15.63,-3.73,0.84,13.76,0.00
1031445,15.85,0.16,2564,0.00,0.00,16,14.45,14.00,6.24,12.94,-3.73,0.82,13.84,0.00
1031637,15.62,0.18,2555,0.00,0.00,16,29.57,29.50,6.24,15.05,-3.73,0.82,13.84,0.00
1031825,14.81,0.17,2590,0.00,0.00,16,30.62,28.00,6.09,15.06,-3.73,0.82,13.84,0.00
1032012,14.81,0.16,2662,0.00,0.00,16,18.32,17.50,5.95,13.90,-3.73,0.82,13.76,0.00
1032215,16.54,0.17,2598,0.00,0.00,16,23.24,23.50,5.95,14.98,-4.04,0.82,13.76,0.00
1032403,14.93,0.15,2562,0.00,0.00,16,11.99,21.00,5.95,13.71,-3.73,0.82,13.84,0.00
1032590,15.73,0.19,2581,0.00,0.00,16,38.71,42.50,6.09,15.41,-3.73,0.86,13.92,0.00
1032778,15.04,0.21,2602,0.00,0.00,16,43.63,39.00,6.82,16.58,-3.73,0.88,13.84,0.00
1032981,14.81,0.23,2585,0.00,0.00,16,44.34,43.50,7.25,19.66,-3.73,0.92,13.92,0.00
1033169,15.16,0.27,2613,0.00,0.00,16,45.04,44.50,7.98,22.33,-3.73,0.96,13.84,0.00
1033356,15.04,0.30,2604,0.00,0.00,16,43.98,44.00,8.85,25.98,-2.82,1.00,13.84,0.00
1033544,14.47,0.32,2598,0.00,0.00,16,43.98,43.50,9.43,27.36,-2.20,1.02,13.84,0.00
1033731,14.24,0.34,2630,0.00,0.00,16,43.28,43.00,10.01,29.71,-0.99,1.04,13.92,0.00
1033934,14.13,0.39,2618,0.00,0.00,16,39.77,39.50,11.03,34.08,-0.08,1.12,13.84,0.00
1034122,14.13,0.44,2641,0.00,0.00,16,35.90,35.50,11.75,38.40,2.05,1.16,13.84,0.00
1034309,13.78,0.48,2639,0.00,0.00,16,33.44,32.00,12.77,41.84,2.67,1.20,13.84,0.00
1034497,14.13,0.50,2650,0.00,0.00,16,31.68,30.50,13.49,44.20,3.27,1.22,13.76,0.00
1034700,13.90,0.52,2681,0.00,0.00,16,29.57,28.50,14.07,45.32,4.49,1.24,13.76,0.00
1034887,13.55,0.54,2693,0.00,0.00,16,27.81,27.00,14.65,48.06,4.20,1.24,13.76,0.00
1035076,13.44,0.54,2698,0.00,0.00,16,27.46,27.50,15.09,48.83,3.89,1.22,13.60,0.00
1035264,13.09,0.52,2694,0.00,0.00,16,29.22,28.50,14.80,47.14,2.05,1.16,13.60,0.00
1035467,13.32,0.49,2704,0.00,0.00,16,32.03,31.00,14.22,44.20,-0.39,1.10,13.68,0.00
1035654,13.32,0.46,2722,0.00,0.00,16,34.14,33.50,13.49,41.85,-0.39,1.08,13.76,0.00
1035845,14.01,0.43,2725,0.00,0.00,16,36.25,36.00,12.91,39.48,-0.99,1.06,13.84,0.00
1036035,14.13,0.41,2736,0.00,0.00,16,37.66,37.50,12.48,37.79,-1.60,1.04,13.76,0.00
1036214,14.13,0.39,2740,0.00,0.00,16,39.41,39.00,12.04,35.82,-1.90,1.02,13.84,0.00
1036417,14.47,0.36,2746,0.00,0.00,16,40.47,41.50,11.46,33.22,-2.51,1.02,13.84,0.00
1036605,14.01,0.35,2741,0.00,0.00,16,42.58,42.50,10.88,31.16,-3.11,0.98,13.84,0.00
1036800,14.01,0.32,2752,0.00,0.00,16,43.28,43.00,10.16,29.27,-4.33,0.94,13.84,0.00
1036990,13.44,0.27,2753,0.00,0.00,16,44.34,44.00,9.14,25.10,-4.33,0.90,13.92,0.00
1037182,13.32,0.22,2752,0.00,0.00,16,44.34,44.00,8.13,19.35,-4.33,0.86,13.84,0.00
1037373,13.90,0.17,2739,0.00,0.00,16,26.05,28.50,6.96,14.73,-4.33,0.80,13.92,0.00
1037566,14.47,0.12,2729,0.00,0.00,16,0.39,6.00,5.51,10.45,-4.33,0.68,13.84,0.00
1037744,14.01,0.12,2719,0.00,0.00,16,-8.75,-9.00,4.21,11.05,-4.33,0.64,13.84,0.00
1037935,17.57,0.14,2709,0.00,0.00,16,-10.16,-10.50,3.92,12.19,-4.33,0.64,13.84,0.00
1038138,22.28,0.11,2700,0.00,0.00,16,-10.16,-10.50,3.92,9.94,-4.04,0.64,13.84,0.00
1038325,25.84,0.11,2700,0.00,0.00,16,-10.16,-10.50,3.92,9.48,-4.04,0.64,13.84,0.00
1038513,24.35,0.10,2691,0.00,0.00,16,-10.16,-10.50,3.92,8.60,-4.04,0.64,13.92,0.00
1038700,24.35,0.12,2663,0.00,0.00,16,-10.16,-10.50,3.92,10.64,-4.04,0.64,13.84,0.00
1038903,23.77,0.08,2652,0.00,0.00,16,-10.16,-10.50,3.92,7.42,-4.04,0.66,13.84,0.00
1039091,24.35,0.11,2656,0.00,0.00,16,-10.16,-10.50,4.21,9.48,-4.04,0.70,13.92,0.00
1039278,24.12,0.16,2660,0.00,0.00,16,-0.31,3.50,4.79,11.66,-4.04,0.82,13.84,0.00
1039466,19.98,0.19,2635,0.00,0.00,16,39.41,28.50,5.80,15.92,-4.04,0.86,13.92,0.00
1039653,14.47,0.20,2642,0.00,0.00,16,40.82,41.50,6.38,17.33,-4.04,0.86,13.92,0.00
1039846,14.93,0.21,2640,0.00,0.00,16,43.98,43.50,6.82,19.50,-3.73,0.88,13.92,0.00
1040039,14.70,0.22,2621,0.00,0.00,16,43.98,43.50,7.25,19.66,-4.04,0.90,13.92,0.00
1040230,14.93,0.24,2632,0.00,0.00,16,44.34,44.00,7.55,21.45,-4.04,0.92,13.84,0.00
1040433,14.93,0.25,2623,0.00,0.00,16,44.69,44.50,7.84,21.88,-4.04,0.94,13.84,0.00
1040621,14.81,0.26,2623,0.00,0.00,16,45.04,45.00,8.13,23.34,-4.04,0.94,13.92,0.00
1040808,14.81,0.27,2631,0.00,0.00,16,45.04,45.00,8.42,23.74,-4.04,0.94,13.84,0.00
1040996,14.59,0.27,2618,0.00,0.00,16,45.04,45.00,8.42,23.74,-4.04,0.94,13.84,0.00
1041199,14.81,0.28,2642,0.00,0.00,16,44.69,44.50,8.56,24.61,-4.04,0.96,13.84,0.00
1041386,14.70,0.28,2636,0.00,0.00,16,44.69,44.50,8.56,24.32,-3.73,0.96,13.84,0.00
1041574,14.70,0.29,2630,0.00,0.00,16,44.69,44.00,8.71,24.62,-4.04,0.96,13.76,0.00
1041761,14.70,0.28,2637,0.00,0.00,16,44.69,44.50,8.71,24.41,-4.04,0.96,13.84,0.00
1041949,14.70,0.28,2637,0.00,0.00,16,44.69,44.50,8.71,24.13,-3.73,0.96,13.76,0.00
1042152,14.81,0.28,2628,0.00,0.00,16,44.69,44.50,8.71,24.80,-4.04,0.96,13.92,0.00
1042339,14.81,0.28,2641,0.00,0.00,16,44.34,44.50,8.71,25.01,-3.73,0.96,13.76,0.00
1042527,14.81,0.28,2626,0.00,0.00,16,44.69,44.50,8.71,25.01,-4.04,0.94,13.84,0.00
1042714,14.81,0.28,2628,0.00,0.00,16,44.69,44.50,8.85,24.62,-4.04,0.96,13.92,0.00
1042917,14.81,0.29,2644,0.00,0.00,16,44.34,44.00,8.85,25.20,-4.04,0.96,13.92,0.00
1043105,14.70,0.28,2628,0.00,0.00,16,44.69,44.50,8.85,24.51,-4.04,0.96,13.92,0.00
1043292,14.81,0.28,2631,0.00,0.00,16,44.69,44.50,8.85,24.62,-4.04,0.96,13.84,0.00
1043480,14.81,0.28,2644,0.00,0.00,16,44.69,44.50,8.85,24.51,-4.04,0.94,13.84,0.00
1043683,14.93,0.29,2631,0.00,0.00,16,44.34,44.00,8.85,25.40,-4.04,0.94,13.84,0.00
1043873,14.70,0.28,2646,0.00,0.00,16,44.34,44.00,8.71,24.13,-4.04,0.94,13.92,0.00
1044050,14.70,0.28,2651,0.00,0.00,16,44.69,44.50,8.71,24.71,-4.04,0.94,13.92,0.00
1044242,14.70,0.26,2635,0.00,0.00,16,44.69,44.50,8.56,24.13,-4.04,0.94,13.84,0.00
1044445,14.81,0.27,2638,0.00,0.00,16,44.69,44.50,8.42,23.74,-4.04,0.94,13.84,0.00
1044633,14.81,0.26,2649,0.00,0.00,16,44.69,44.50,8.42,23.34,-4.04,0.92,13.84,0.00
1044823,14.70,0.26,2637,0.00,0.00,16,44.69,44.50,8.42,22.76,-4.04,0.92,13.84,0.00
1045014,14.70,0.25,2631,0.00,0.00,16,44.69,44.50,8.13,22.14,-4.04,0.88,13.76,0.00
1045203,14.13,0.21,2645,0.00,0.00,16,43.98,43.50,7.11,18.33,-4.04,0.84,13.84,0.00
1045399,14.01,0.17,2622,0.00,0.00,16,26.76,26.50,6.82,15.01,-4.04,0.82,13.76,0.00
1045595,14.59,0.17,2640,0.00,0.00,16,28.16,28.00,6.38,15.33,-4.04,0.80,13.84,0.00
1045773,14.59,0.12,2590,0.00,0.00,16,-1.72,-2.00,5.51,7.98,-3.73,0.64,13.92,0.00
1045965,13.55,0.10,2607,0.00,0.00,16,-10.16,-10.50,4.06,8.78,-3.73,0.64,13.84,0.00
1046153,17.11,0.11,2598,0.00,0.00,16,-10.16,-10.50,3.92,9.57,-3.73,0.64,13.92,0.00
1046356,23.43,0.10,2585,0.00,0.00,16,-10.16,-10.50,3.92,8.02,-3.73,0.64,13.92,0.00
1046543,25.84,0.11,2581,0.00,0.00,16,-10.16,-10.50,3.92,9.43,-3.73,0.64,13.92,0.00
1046739,24.12,0.09,2552,0.00,0.00,16,-10.16,-10.50,3.92,8.82,-3.73,0.64,13.92,0.00
1046919,23.77,0.09,2539,0.00,0.00,16,-10.16,-10.50,3.92,7.69,-3.73,0.64,13.92,0.00
1047124,23.77,0.08,2546,0.00,0.00,16,-10.16,-10.50,3.77,7.94,-3.42,0.64,13.92,0.00
1047299,24.12,0.07,2520,0.00,0.00,16,-10.16,-10.50,3.92,5.91,-3.73,0.64,13.92,0.00
1047502,24.23,0.08,2504,0.00,0.00,16,-10.16,-10.50,3.77,7.15,-3.42,0.64,13.92,0.00
1047689,23.89,0.08,2496,0.00,0.00,16,-10.16,-10.50,3.77,6.81,-3.42,0.64,13.92,0.00
1047877,24.12,0.08,2498,0.00,0.00,16,-10.16,-10.50,3.77,7.17,-3.42,0.64,13.92,0.00
1048064,24.12,0.08,2482,0.00,0.00,16,-10.16,-10.50,3.77,6.84,-3.42,0.64,13.92,0.00
1048267,24.23,0.08,2474,0.00,0.00,16,-10.16,-10.50,3.77,6.29,-3.42,0.64,13.84,0.00
1048455,23.77,0.08,2461,0.00,0.00,16,-10.16,-10.50,3.77,6.18,-3.42,0.64,13.92,0.00
1048642,24.00,0.07,2452,0.00,0.00,16,-10.16,-10.50,3.77,5.08,-3.42,0.64,13.84,0.00
1048830,24.00,0.09,2433,0.00,0.00,16,-10.16,-10.50,3.77,7.37,-3.11,0.64,13.92,0.00
1049033,24.23,0.07,2418,0.00,0.00,16,-10.16,-10.50,3.77,6.40,-3.11,0.64,13.84,0.00
1049220,24.12,0.07,2410,0.00,0.00,16,-10.16,-10.50,3.77,6.15,-3.11,0.66,13.92,0.00
1049408,24.23,0.09,2397,0.00,0.00,16,-10.16,-10.00,4.35,7.54,-3.11,0.76,13.92,0.00
1049595,24.12,0.18,2414,0.00,0.00,16,22.54,17.50,5.66,15.06,-3.11,0.86,13.84,0.00
1049783,15.96,0.21,2435,0.00,0.00,16,43.28,42.50,6.67,16.66,-3.11,0.88,13.92,0.00
1049986,15.04,0.24,2394,0.00,0.00,16,44.34,44.00,7.40,19.35,-3.11,0.92,13.92,0.00
1050166,14.93,0.26,2400,0.00,0.00,16,45.04,45.00,7.84,21.18,-3.11,0.96,13.92,0.00
1050385,14.81,0.28,2394,0.00,0.00,16,45.39,45.00,8.56,22.31,-3.11,0.96,13.84,0.00
1050572,15.04,0.28,2387,0.00,0.00,16,45.39,45.00,9.00,22.07,-2.51,0.98,13.92,0.00
1050764,14.93,0.31,2394,0.00,0.00,16,44.69,44.50,9.14,24.51,-2.51,0.98,13.84,0.00
1050952,14.70,0.31,2396,0.00,0.00,16,44.69,44.50,9.29,25.01,-2.20,0.98,13.84,0.00
1051139,14.59,0.31,2413,0.00,0.00,16,44.69,44.50,9.43,24.91,-2.20,0.98,13.84,0.00
1051327,14.47,0.31,2421,0.00,0.00,16,44.34,44.50,9.58,25.10,-2.20,0.98,13.84,0.00
1051530,14.36,0.31,2418,0.00,0.00,16,44.34,44.50,9.72,25.70,-2.20,1.00,13.84,0.00
1054396,13.90,0.31,2455,0.00,0.00,16,44.34,44.50,9.58,25.01,-2.82,0.98,13.84,0.00
1054599,13.90,0.31,2456,0.00,0.00,16,44.34,44.00,9.58,25.59,-2.82,0.98,13.92,0.00
1054787,13.78,0.32,2462,0.00,0.00,16,44.34,44.00,9.58,26.09,-2.82,0.98,13.84,0.00
1054986,13.90,0.29,2486,0.00,0.00,16,45.04,44.50,9.58,23.16,-2.82,0.98,13.92,0.00
1055171,14.47,0.31,2478,0.00,0.00,16,44.34,44.00,9.43,25.99,-2.82,0.98,13.92,0.00
1055358,13.90,0.31,2492,0.00,0.00,16,44.34,44.00,9.43,25.79,-2.82,0.98,13.84,0.00
1055561,13.90,0.31,2492,0.00,0.00,16,44.34,44.00,9.43,25.49,-2.82,0.98,13.84,0.00
1055750,13.90,0.31,2488,0.00,0.00,16,44.34,44.00,9.43,25.30,-2.82,0.98,13.84,0.00
1055942,14.01,0.31,2482,0.00,0.00,16,44.34,44.00,9.43,25.68,-2.82,0.98,13.76,0.00
1056132,13.90,0.30,2488,0.00,0.00,16,44.34,44.50,9.43,24.71,-2.82,0.96,13.76,0.00
1056323,14.13,0.30,2500,0.00,0.00,16,44.69,44.50,9.29,25.30,-2.82,0.96,13.84,0.00
1056512,14.01,0.30,2505,0.00,0.00,16,44.69,44.50,9.29,24.71,-3.42,0.96,13.76,0.00
1056704,14.01,0.28,2496,0.00,0.00,16,45.04,44.50,9.14,24.51,-3.42,0.96,13.84,0.00
1056894,14.24,0.29,2496,0.00,0.00,16,45.04,45.00,9.00,23.15,-3.42,0.94,13.76,0.00
1057087,14.36,0.29,2512,0.00,0.00,16,45.04,45.00,9.00,23.25,-3.42,0.94,13.92,0.00
1057276,13.90,0.29,2512,0.00,0.00,16,45.04,45.00,8.85,22.97,-3.42,0.94,13.76,0.00
1057470,13.78,0.28,2497,0.00,0.00,16,45.04,45.00,8.85,23.74,-3.42,0.94,13.92,0.00
1057657,14.24,0.26,2506,0.00,0.00,16,45.39,45.00,8.71,22.42,-3.42,0.94,13.92,0.00
1057851,14.70,0.28,2515,0.00,0.00,16,45.04,45.00,8.56,23.14,-3.42,0.94,13.92,0.00
1058026,14.24,0.27,2520,0.00,0.00,16,45.39,45.00,8.56,22.85,-3.42,0.94,13.84,0.00
1058229,14.24,0.28,2506,0.00,0.00,16,45.04,45.00,8.56,22.31,-3.42,0.94,13.92,0.00
1058416,14.47,0.26,2515,0.00,0.00,16,45.04,45.00,8.56,21.80,-3.42,0.94,13.84,0.00
1058604,14.70,0.26,2522,0.00,0.00,16,45.04,45.00,8.42,22.31,-3.42,0.94,13.92,0.00
1058804,15.04,0.27,2527,0.00,0.00,16,45.39,45.00,8.42,22.58,-3.42,0.94,13.84,0.00
1059000,14.93,0.27,2516,0.00,0.00,16,45.39,45.00,8.42,22.49,-3.42,0.94,13.84,0.00
1059185,14.81,0.27,2525,0.00,0.00,16,45.39,45.00,8.42,22.96,-3.42,0.94,13.76,0.00
1059376,14.70,0.26,2532,0.00,0.00,16,45.39,45.00,8.42,22.76,-3.42,0.92,13.84,0.00
1059567,14.93,0.27,2510,0.00,0.00,16,45.04,45.00,8.42,22.31,-3.42,0.92,13.84,0.00
1059758,14.59,0.27,2518,0.00,0.00,16,45.04,45.00,8.27,22.41,-3.42,0.92,13.84,0.00
1059945,14.59,0.26,2535,0.00,0.00,16,45.04,45.00,8.27,21.63,-3.42,0.92,13.84,0.00
1060137,14.81,0.25,2531,0.00,0.00,16,44.69,44.50,8.27,21.18,-3.42,0.92,13.84,0.00
1060325,14.81,0.27,2512,0.00,0.00,16,45.39,45.00,8.27,22.24,-3.42,0.92,13.92,0.00
1060512,14.70,0.27,2524,0.00,0.00,16,45.04,45.00,8.27,22.50,-3.42,0.92,13.84,0.00
1060700,14.70,0.27,2524,0.00,0.00,16,45.39,45.00,8.27,22.41,-3.73,0.92,13.84,0.00
1060903,14.70,0.26,2518,0.00,0.00,16,44.69,45.00,8.27,20.14,-3.42,0.92,13.92,0.00
1061094,14.93,0.26,2512,0.00,0.00,16,45.04,44.50,8.27,21.89,-3.42,0.92,13.84,0.00
1061281,14.93,0.27,2539,0.00,0.00,16,45.39,45.00,8.27,21.88,-3.42,0.92,13.92,0.00
1061469,14.59,0.26,2519,0.00,0.00,16,45.04,45.00,8.13,21.80,-3.42,0.92,13.92,0.00
1061656,14.59,0.24,2519,0.00,0.00,16,44.34,44.00,8.13,19.67,-3.73,0.92,13.84,0.00
1061859,14.93,0.25,2543,0.00,0.00,16,44.34,44.00,7.98,19.91,-3.42,0.92,13.92,0.00
1062047,14.93,0.25,2537,0.00,0.00,16,44.69,45.00,7.98,21.54,-3.42,0.90,13.84,0.00
1062234,14.59,0.25,2528,0.00,0.00,16,44.69,44.50,7.84,21.01,-3.73,0.90,13.84,0.00
1062422,14.81,0.24,2535,0.00,0.00,16,44.34,44.00,7.69,20.06,-3.73,0.90,13.84,0.00
1062625,14.81,0.24,2539,0.00,0.00,16,44.34,44.00,7.69,20.32,-3.42,0.90,13.76,0.00
1062812,14.70,0.24,2541,0.00,0.00,16,44.34,44.00,7.69,20.23,-3.73,0.90,13.76,0.00
1063000,14.81,0.23,2522,0.00,0.00,16,44.34,44.00,7.55,20.15,-3.42,0.90,13.92,0.00
1063187,14.47,0.23,2542,0.00,0.00,16,44.34,44.00,7.55,20.23,-3.73,0.88,13.76,0.00
1063390,14.36,0.23,2530,0.00,0.00,16,43.98,43.50,7.55,20.06,-3.73,0.90,13.92,0.00
1063577,14.59,0.24,2538,0.00,0.00,16,44.34,43.50,7.55,19.27,-3.42,0.88,13.92,0.00
1063765,14.59,0.24,2543,0.00,0.00,16,44.34,44.00,7.55,19.89,-3.42,0.88,13.84,0.00
1063968,14.59,0.23,2518,0.00,0.00,16,43.98,44.00,7.55,19.66,-3.73,0.88,13.92,0.00
1064155,14.59,0.24,2526,0.00,0.00,16,44.34,44.00,7.55,19.73,-3.73,0.90,13.84,0.00
1064343,14.36,0.23,2541,0.00,0.00,16,44.34,44.00,7.55,19.90,-3.42,0.88,13.92,0.00
1064531,14.36,0.24,2515,0.00,0.00,16,44.34,44.00,7.40,20.23,-3.42,0.88,13.92,0.00
1064718,14.36,0.23,2523,0.00,0.00,16,44.34,44.00,7.40,19.74,-3.73,0.88,13.84,0.00
1064921,14.59,0.23,2537,0.00,0.00,16,43.98,43.50,7.55,19.35,-3.42,0.88,13.92,0.00
1065109,14.70,0.24,2539,0.00,0.00,16,44.34,44.00,7.40,19.74,-3.42,0.88,13.92,0.00
1065297,14.70,0.22,2516,0.00,0.00,16,43.98,44.00,7.40,19.66,-3.73,0.88,13.84,0.00
1065484,14.93,0.23,2528,0.00,0.00,16,43.98,43.50,7.40,20.06,-3.42,0.88,13.84,0.00
1065672,14.70,0.22,2524,0.00,0.00,16,43.63,43.50,7.55,19.59,-3.73,0.88,13.84,0.00
1065863,14.70,0.24,2514,0.00,0.00,16,43.98,43.50,7.55,19.42,-3.42,0.88,13.76,0.00
1066053,14.70,0.24,2534,0.00,0.00,16,44.34,44.00,7.40,19.97,-3.42,0.88,13.84,0.00
1066256,14.59,0.20,2534,0.00,0.00,16,43.98,43.50,7.55,19.26,-3.42,0.90,13.84,0.00
1066444,15.16,0.22,2508,0.00,0.00,16,43.98,43.50,7.55,18.88,-3.73,0.88,13.92,0.00
1066631,14.81,0.23,2514,0.00,0.00,16,43.63,43.50,7.40,18.41,-3.42,0.90,13.76,0.00
1066821,14.81,0.24,2539,0.00,0.00,16,44.34,44.00,7.55,20.15,-3.42,0.90,13.92,0.00
1067009,14.59,0.24,2532,0.00,0.00,16,44.34,44.00,7.55,19.66,-3.42,0.88,13.92,0.00
1067212,14.13,0.22,2521,0.00,0.00,16,44.34,43.50,7.40,18.80,-3.73,0.90,13.92,0.00
1067404,14.81,0.24,2528,0.00,0.00,16,44.34,44.00,7.40,19.81,-3.42,0.90,13.92,0.00
1067592,14.70,0.24,2530,0.00,0.00,16,44.34,44.00,7.55,20.06,-3.42,0.90,13.92,0.00
1067788,14.59,0.24,2522,0.00,0.00,16,44.34,44.00,7.55,20.06,-3.42,0.90,13.84,0.00
1067977,14.47,0.23,2518,0.00,0.00,16,44.34,44.00,7.55,19.04,-3.42,0.90,13.92,0.00
1068170,14.70,0.23,2524,0.00,0.00,16,44.34,43.50,7.55,18.65,-3.42,0.90,13.92,0.00
1068361,14.70,0.22,2516,0.00,0.00,16,43.28,43.50,7.55,17.79,-3.42,0.90,13.92,0.00
1068550,15.27,0.24,2515,0.00,0.00,16,44.34,44.00,7.55,20.23,-3.73,0.90,13.84,0.00
