Time (msec),A/F Sensor #1 (Direct)* (AFR),Atmospheric Pressure (psi),CL/OL Fueling* (status),Coolant Temperature (F),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%)
1141886,13.18,14.36,10,192,2246,0.00,0.00,74.90,0.00,0.00,4.21,0.39
1142074,14.39,14.36,10,192,2273,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1142246,15.31,14.36,10,192,2246,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1142416,22.29,14.36,10,192,2225,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1142579,23.24,14.36,10,192,2221,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1142750,23.56,14.36,10,192,2194,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1142922,23.94,14.36,10,192,2176,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1143094,23.91,14.36,10,192,2164,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1143266,23.49,14.36,10,190,2148,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1143438,23.90,14.36,10,190,2124,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1143610,24.04,14.36,10,190,2104,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1143786,23.66,14.36,10,190,2105,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1143958,23.95,14.36,10,190,2088,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1144130,23.78,14.36,10,190,2061,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1144302,23.66,14.36,10,190,2058,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1144474,23.98,14.36,10,190,2033,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1144650,23.95,14.36,10,190,2034,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1144822,23.72,14.36,10,190,2016,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1144994,23.73,14.36,10,190,1999,0.00,0.00,74.90,3.41,0.00,3.92,1.96
1145166,23.77,14.36,10,190,2004,0.00,0.00,74.90,3.42,0.00,3.77,2.75
1145338,14.99,14.36,10,190,2019,0.00,0.00,74.90,3.45,0.00,4.06,3.14
1145509,13.11,14.36,8,190,1980,0.00,0.00,74.90,3.38,0.00,4.35,3.14
1145681,13.54,14.36,8,190,1984,0.00,0.00,74.90,3.39,0.00,4.35,3.14
1145853,14.55,14.36,8,190,1994,0.00,0.00,74.90,3.40,0.00,4.35,3.14
1146025,14.62,14.36,8,190,1972,0.00,0.00,74.90,3.38,0.00,4.35,3.14
1146201,14.61,14.36,8,190,1970,0.00,0.00,74.90,3.36,0.00,4.35,3.14
1146373,14.74,14.36,8,190,1971,0.00,0.00,74.90,3.36,0.00,4.35,3.14
1146545,15.08,14.36,8,190,1956,0.00,0.00,74.90,3.33,0.00,4.06,0.78
1146717,14.84,14.36,10,190,1937,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1146889,15.06,14.36,10,190,1927,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1147061,20.35,14.36,10,190,1933,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1147233,25.07,14.36,10,189,1912,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1147404,23.65,14.36,10,189,1900,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1147576,23.90,14.36,10,189,1896,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1147753,23.86,14.36,10,189,1862,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1147925,23.55,14.36,10,189,1854,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1148108,23.80,14.36,10,189,1837,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1148271,23.49,14.36,10,189,1824,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1148442,24.08,14.36,10,189,1813,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1148619,24.05,14.36,10,189,1800,0.00,0.00,74.90,0.00,0.00,3.48,1.18
1148791,24.08,14.36,10,189,1826,0.00,0.00,74.90,3.12,0.00,3.92,2.35
1148963,23.36,14.36,10,189,1771,0.00,0.00,74.90,3.40,0.00,3.92,2.75
1149150,14.73,14.36,10,189,1816,0.00,0.00,74.90,3.49,0.00,4.21,3.14
1149311,13.05,14.36,8,189,1789,0.00,0.00,74.90,3.05,0.00,4.35,3.53
1149499,14.06,14.36,8,189,1790,0.00,0.00,74.90,3.44,0.00,4.50,4.71
1149660,14.44,14.36,8,189,1806,0.00,0.00,74.90,5.01,0.00,5.66,7.06
1149831,13.11,14.36,8,189,1786,0.00,0.00,74.90,4.57,0.00,6.67,7.45
1150019,14.81,14.36,8,189,1794,0.00,0.00,74.90,4.59,0.00,7.11,7.45
1150195,15.87,14.36,8,189,1810,0.00,0.00,74.90,5.02,0.00,7.25,7.45
1150366,15.42,14.36,8,189,1818,0.00,0.00,74.90,5.43,0.00,7.55,7.45
1150542,15.25,14.36,8,189,1830,0.00,0.00,74.90,5.47,0.00,7.69,8.24
1150714,15.29,14.36,8,189,1834,0.00,0.00,74.90,5.87,0.00,7.98,8.63
1150886,15.27,14.36,8,189,1841,0.00,0.00,74.90,5.94,0.00,8.56,9.41
1151058,15.00,14.36,8,189,1848,0.00,0.00,74.90,6.31,0.00,8.85,9.41
1151229,14.87,14.36,8,189,1881,0.00,0.00,74.90,6.42,0.00,9.00,9.41
1151401,15.00,14.36,8,189,1896,0.00,0.00,74.90,6.43,0.00,8.85,8.24
1151573,14.75,14.36,8,189,1900,0.00,0.00,74.90,5.27,0.00,7.84,6.27
1151745,13.97,14.36,8,189,1888,0.00,0.00,74.90,4.83,0.00,6.96,5.88
1151917,14.77,14.36,8,189,1885,0.00,0.00,74.90,4.42,0.00,6.53,4.31
1152089,14.63,14.36,8,189,1888,0.00,0.00,74.90,3.62,0.00,5.22,1.96
1152265,13.43,14.36,10,189,1887,0.00,0.00,74.90,3.22,0.00,4.21,0.39
1152442,13.91,14.36,10,189,1843,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1152614,15.79,14.36,10,189,1844,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1152785,21.83,14.36,10,189,1839,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1152957,23.30,14.36,10,189,1816,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1153129,23.56,14.36,10,187,1806,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1153316,23.90,14.36,10,187,1794,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1153482,23.82,14.36,10,187,1763,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1153654,23.72,14.36,10,187,1747,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1153826,24.01,14.36,10,187,1738,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1153998,23.77,14.36,10,187,1718,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1154185,23.84,14.36,10,187,1682,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1154357,23.59,14.36,10,187,1666,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1154529,23.50,14.36,10,187,1632,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1154701,24.01,14.36,10,187,1632,0.00,0.00,74.90,0.00,0.00,3.77,0.39
1154873,23.88,14.36,10,187,1608,0.00,0.00,74.90,0.00,0.00,4.21,1.18
1155045,23.63,14.36,10,187,1606,0.00,0.00,74.90,3.08,0.00,4.50,3.92
1155232,23.01,14.36,10,187,1584,0.00,0.00,74.90,4.06,0.00,5.37,5.49
1155404,12.92,14.36,10,187,1581,0.00,0.00,74.90,4.96,0.00,6.96,7.06
1155580,12.98,14.36,8,187,1565,0.00,0.00,74.90,5.01,0.00,7.84,7.45
1155752,14.67,14.36,8,187,1576,0.00,0.00,74.90,5.04,0.00,8.42,7.45
1155924,14.75,14.36,8,187,1580,0.00,0.00,74.90,5.07,0.00,8.56,7.45
1156096,14.92,14.36,8,187,1600,0.00,0.00,74.90,5.12,0.00,8.71,7.45
1156273,15.05,14.36,8,187,1548,0.00,0.00,74.90,3.96,0.00,7.11,0.00
1156445,14.13,14.36,8,187,1571,0.00,0.00,74.90,3.02,0.00,5.51,0.00
1156616,13.07,14.36,10,187,1611,0.00,0.00,74.90,0.00,0.00,4.21,0.00
1156788,14.13,14.36,10,187,1527,0.00,0.00,74.90,0.00,0.00,3.92,0.00
1156960,16.14,14.36,10,187,1371,0.00,0.00,74.90,2.92,0.00,3.92,0.00
1157132,19.79,14.36,10,187,1238,0.00,0.00,74.90,2.38,0.00,4.21,0.00
1157304,16.92,14.36,10,187,1252,0.00,0.00,74.90,2.14,0.00,3.92,0.00
1157491,12.63,14.36,8,187,1261,0.00,0.00,74.90,2.42,0.00,3.92,0.78
1157663,12.34,14.36,8,187,1266,0.00,0.00,74.90,2.43,0.00,4.35,1.96
1157835,12.10,14.36,8,187,1342,0.00,0.00,74.90,2.86,0.00,4.79,2.75
1158007,12.65,14.36,8,187,1466,0.00,0.00,74.90,3.13,0.00,5.22,3.92
1158179,13.85,14.36,8,187,1818,0.00,0.00,74.90,4.65,0.00,5.66,7.45
1158351,14.73,14.36,8,187,2108,0.00,0.00,74.90,5.40,0.00,6.82,8.24
1158523,14.85,14.36,8,187,1933,0.00,0.00,74.90,5.36,0.00,7.25,8.24
1158694,15.16,14.36,8,187,1958,0.00,0.00,74.90,5.85,0.00,7.84,9.41
1158866,15.36,14.36,8,187,1971,0.00,0.00,74.90,6.87,0.00,9.00,12.55
1159054,14.97,14.36,8,187,2010,0.00,0.00,74.90,9.00,0.00,10.74,15.69
1159225,15.36,14.36,8,187,2047,0.00,0.00,74.90,8.73,0.00,12.04,16.47
1159397,15.58,14.36,8,187,2108,0.00,0.00,74.90,10.31,0.00,12.91,19.22
1159569,15.16,14.36,8,187,2118,0.00,0.00,74.90,10.39,0.00,13.35,19.61
1159741,15.45,14.36,8,187,2180,0.00,0.00,74.90,11.16,0.00,13.64,20.39
1159913,14.93,14.36,8,187,2196,0.00,0.00,74.90,11.24,0.00,13.93,21.57
1160085,14.56,14.36,8,187,2303,0.00,0.00,74.90,12.78,0.00,14.36,21.96
1160257,14.49,14.36,8,187,2352,0.00,0.00,74.90,13.04,0.00,14.65,22.35
1160429,14.47,14.36,8,187,2354,0.00,0.00,74.90,13.06,0.00,14.65,19.22
1160601,15.06,14.36,8,187,2464,0.00,0.00,74.90,13.14,0.00,14.07,19.22
1160788,14.82,14.36,8,187,2493,0.00,0.00,74.90,13.83,0.00,14.22,19.22
1160960,14.62,14.36,8,187,2533,0.00,0.00,74.90,14.05,0.00,14.22,18.43
1161132,14.59,14.36,8,187,2630,0.00,0.00,74.90,14.58,0.00,14.07,17.65
1161304,14.44,14.36,8,187,2656,0.00,0.00,74.90,13.03,0.00,13.06,15.29
1161475,14.90,14.36,8,187,2718,0.00,0.00,74.90,13.34,0.00,12.62,14.51
1161647,14.67,14.36,8,187,2741,0.00,0.00,74.90,12.86,0.00,11.90,13.73
1161819,14.74,14.36,8,187,2797,0.00,0.00,74.90,12.48,0.00,11.32,12.94
1161991,14.74,14.36,8,187,2821,0.00,0.00,74.90,12.04,0.00,10.88,11.76
1162163,14.37,14.36,8,187,2860,0.00,0.00,74.90,10.98,0.00,9.87,10.98
1162350,14.84,14.36,8,187,2876,0.00,0.00,74.90,9.77,0.00,9.14,10.59
1162522,14.58,14.36,8,187,2886,0.00,0.00,74.90,9.24,0.00,8.85,8.63
1162694,13.84,14.36,8,187,2906,0.00,0.00,74.90,8.06,0.00,7.40,7.45
1162881,14.97,14.36,8,187,2909,0.00,0.00,74.90,6.83,0.00,6.82,7.45
1163053,14.77,14.36,8,187,2912,0.00,0.00,74.90,7.46,0.00,6.67,7.45
1163225,14.67,14.36,8,187,2908,0.00,0.00,74.90,6.82,0.00,6.38,7.06
1163397,14.84,14.36,8,187,2919,0.00,0.00,74.90,7.00,0.00,6.24,7.06
1163569,14.67,14.36,8,187,2911,0.00,0.00,74.90,6.83,0.00,6.24,7.06
1163741,14.72,14.36,8,187,2922,0.00,0.00,74.90,6.86,0.00,6.24,7.06
1163928,14.58,14.36,8,187,2909,0.00,0.00,74.90,6.82,0.00,6.24,7.06
1164100,15.00,14.36,8,187,2907,0.00,0.00,74.90,6.82,0.00,6.24,7.06
1164272,14.84,14.36,8,187,2880,0.00,0.00,74.90,6.76,0.00,6.24,7.06
1164444,14.82,14.36,8,187,2890,0.00,0.00,74.90,6.78,0.00,6.24,7.06
1164616,14.82,14.36,8,187,2870,0.00,0.00,74.90,6.73,0.00,6.24,7.06
1164788,14.77,14.36,8,187,2872,0.00,0.00,74.90,6.74,0.00,6.24,7.06
1164960,14.81,14.36,8,187,2888,0.00,0.00,74.90,6.79,0.00,6.24,7.06
1165136,14.84,14.36,8,187,2878,0.00,0.00,74.90,6.75,0.00,6.24,7.06
1165308,14.70,14.36,8,187,2892,0.00,0.00,74.90,6.79,0.00,6.24,6.67
1165480,14.25,14.36,8,187,2870,0.00,0.00,74.90,6.14,0.00,5.37,4.31
1165667,14.56,14.36,8,187,2871,0.00,0.00,74.90,4.90,0.00,4.93,4.31
1165839,15.06,14.36,8,187,2890,0.00,0.00,74.90,5.55,0.00,4.79,3.92
1166011,14.28,14.36,8,187,2870,0.00,0.00,74.90,5.51,0.00,4.79,3.92
1166183,14.14,14.36,8,187,2869,0.00,0.00,74.90,4.90,0.00,4.79,3.92
1166355,14.51,14.36,8,187,2874,0.00,0.00,74.90,4.91,0.00,4.64,3.92
1166527,14.58,14.36,8,187,2857,0.00,0.00,74.90,4.88,0.00,4.64,3.92
1166698,14.56,14.36,8,187,2852,0.00,0.00,74.90,4.87,0.00,4.64,3.92
1166886,14.58,14.36,8,187,2864,0.00,0.00,74.90,4.89,0.00,4.64,3.92
1167058,14.49,14.36,8,187,2847,0.00,0.00,74.90,4.86,0.00,4.64,3.92
1167230,14.42,14.36,8,187,2855,0.00,0.00,74.90,4.26,0.00,4.35,0.00
1167401,14.97,14.36,10,187,2833,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1167573,17.66,14.36,10,187,2793,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1167745,25.65,14.36,10,187,2792,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1167917,25.65,14.36,10,187,2787,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1168094,23.72,14.36,10,187,2770,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1168265,24.08,14.36,10,187,2744,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1168437,23.97,14.36,10,187,2722,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1168625,23.79,14.36,10,187,2702,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1168797,24.09,14.36,10,187,2690,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1168971,23.70,14.36,10,187,2676,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1169143,24.05,14.36,10,187,2681,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1169315,23.79,14.36,10,187,2666,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1169487,23.77,14.36,10,187,2635,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1169658,24.08,14.36,10,187,2627,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1169830,23.97,14.36,10,187,2628,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1170018,23.96,14.36,10,187,2592,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1170190,23.63,14.36,10,187,2593,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1170364,23.97,14.36,10,187,2568,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1170536,24.19,14.36,10,187,2588,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1170708,23.95,14.36,10,187,2522,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1170895,23.90,14.36,10,187,2519,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1171067,23.90,14.36,10,187,2514,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1171239,23.70,14.36,10,187,2482,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1171411,23.78,14.36,10,187,2471,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1171582,24.11,14.36,10,187,2461,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1171754,24.10,14.36,10,187,2452,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1171942,24.04,14.36,10,187,2440,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1172114,23.84,14.36,10,187,2429,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1172285,23.91,14.36,10,187,2397,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1172457,23.66,14.36,10,187,2390,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1172632,23.94,14.36,10,187,2376,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1172804,23.84,14.36,10,187,2382,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1172976,23.50,14.36,10,187,2354,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1173147,23.93,14.36,10,187,2348,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1173319,23.90,14.36,10,187,2313,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1173499,23.84,14.36,10,187,2301,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1173671,24.02,14.36,10,187,2258,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1173843,23.70,14.36,10,187,2210,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1174015,24.02,14.36,10,187,2181,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1174186,23.63,14.36,10,187,2173,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1174374,23.81,14.36,10,187,2142,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1174546,23.88,14.36,10,187,2113,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1174718,23.58,14.36,10,187,2085,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1174890,23.87,14.36,10,187,2055,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1175061,24.07,14.36,10,187,2015,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1175233,23.77,14.36,10,187,2070,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1175405,23.97,14.36,10,187,2046,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1175592,23.99,14.36,10,187,2029,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1175769,23.71,14.36,10,187,1937,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1175941,23.90,14.36,10,187,1942,0.00,0.00,74.90,0.00,0.00,3.63,1.18
1176113,23.65,14.36,10,187,1940,0.00,0.00,74.90,3.31,0.00,4.21,2.75
1176285,23.03,14.36,10,187,1956,0.00,0.00,74.90,3.76,0.00,4.21,3.92
1176456,16.07,14.36,10,187,1986,0.00,0.00,74.90,3.81,0.00,4.64,4.71
1176628,13.94,14.36,8,187,1982,0.00,0.00,74.90,4.15,0.00,5.37,7.06
1176800,13.62,14.36,8,187,1984,0.00,0.00,74.90,5.08,0.00,6.38,7.84
1176972,14.48,14.36,8,187,2003,0.00,0.00,74.90,5.98,0.00,7.40,9.80
1177144,14.89,14.36,8,187,2058,0.00,0.00,74.90,7.04,0.00,8.85,10.98
1177331,15.17,14.36,8,187,2099,0.00,0.00,74.90,6.72,0.00,9.14,10.98
1177503,15.88,14.36,8,187,2144,0.00,0.00,74.90,7.32,0.00,9.29,10.98
1177675,15.30,14.36,8,187,2189,0.00,0.00,74.90,7.46,0.00,9.29,10.98
1177847,15.55,14.36,8,187,2249,0.00,0.00,74.90,7.68,0.00,9.29,10.98
1178019,14.97,14.36,8,187,2288,0.00,0.00,74.90,7.32,0.00,9.00,10.20
1178195,14.90,14.36,8,187,2304,0.00,0.00,74.90,7.37,0.00,8.85,8.24
1178367,13.97,14.36,8,187,2349,0.00,0.00,74.90,6.51,0.00,7.40,6.67
1178539,13.71,14.36,8,187,2364,0.00,0.00,74.90,5.55,0.00,6.53,6.67
1178711,14.87,14.36,8,187,2422,0.00,0.00,74.90,5.68,0.00,6.38,6.27
1178883,14.77,14.36,8,187,2460,0.00,0.00,74.90,5.77,0.00,6.24,6.27
1179055,14.74,14.36,8,187,2466,0.00,0.00,74.90,5.73,0.00,6.24,6.27
1179227,14.79,14.36,8,187,2478,0.00,0.00,74.90,5.81,0.00,6.09,6.67
1179398,14.67,14.36,8,187,2502,0.00,0.00,74.90,5.87,0.00,6.09,6.27
1179570,14.76,14.36,8,187,2513,0.00,0.00,74.90,5.78,0.00,5.95,6.27
1179758,14.60,14.36,8,187,2502,0.00,0.00,74.90,5.87,0.00,5.95,6.67
1179930,14.77,14.36,8,187,2527,0.00,0.00,74.90,5.93,0.00,5.95,6.67
1180104,14.60,14.36,8,187,2543,0.00,0.00,74.90,6.02,0.00,5.95,6.67
1180276,14.76,14.36,8,187,2580,0.00,0.00,74.90,6.05,0.00,5.80,6.67
1180440,14.90,14.36,8,187,2568,0.00,0.00,74.90,6.03,0.00,5.80,6.27
1180616,14.92,14.36,8,187,2594,0.00,0.00,74.90,6.05,0.00,5.80,6.27
1180793,14.65,14.36,8,187,2587,0.00,0.00,74.90,6.07,0.00,5.80,6.27
1180965,14.32,14.36,8,187,2598,0.00,0.00,74.90,6.10,0.00,5.80,6.27
1181137,14.41,14.36,8,187,2637,0.00,0.00,74.90,5.63,0.00,5.80,6.67
1181308,14.77,14.36,8,187,2636,0.00,0.00,74.90,6.75,0.00,5.95,7.84
1181496,14.79,14.36,8,187,2654,0.00,0.00,74.90,6.80,0.00,6.96,12.16
1181670,13.97,14.36,8,187,2712,0.00,0.00,74.90,11.57,0.00,9.43,15.69
1181842,15.35,14.36,8,187,2727,0.00,0.00,74.90,11.64,0.00,11.03,16.47
1182014,15.24,14.36,8,187,2794,0.00,0.00,74.90,12.52,0.00,11.75,17.25
1182186,14.74,14.36,8,187,2812,0.00,0.00,74.90,13.20,0.00,12.04,17.25
1182358,14.67,14.36,8,187,2873,0.00,0.00,74.90,14.10,0.00,12.33,17.25
1182530,14.53,14.36,8,187,2960,0.00,0.00,74.90,14.52,0.00,12.48,16.86
1182703,14.43,14.36,8,187,2993,0.00,0.00,74.90,14.68,0.00,12.48,15.69
1182879,14.74,14.36,8,187,3058,0.00,0.00,74.90,13.05,0.00,11.90,14.90
1183056,14.87,14.36,8,187,3117,0.00,0.00,74.90,13.96,0.00,11.75,14.90
1183227,14.93,14.36,8,187,3172,0.00,0.00,74.90,13.53,0.00,11.75,14.90
1183399,14.84,14.36,8,187,3232,0.00,0.00,74.90,13.79,0.00,11.61,14.90
1183576,14.77,14.36,8,187,3311,0.00,0.00,74.90,14.64,0.00,11.61,14.90
1183748,13.62,14.36,8,187,3321,0.00,0.00,74.90,12.75,0.00,9.43,0.00
1183920,15.02,14.36,10,187,3082,0.00,0.00,74.90,0.00,0.00,4.50,0.00
1184091,20.00,14.36,10,187,2834,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1184263,23.24,14.36,10,187,2613,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1184435,23.83,14.36,10,187,2297,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1184607,23.80,14.36,10,187,2092,0.00,0.00,74.90,5.80,0.00,3.92,3.92
1184783,19.31,14.36,10,187,2052,0.00,0.00,74.90,4.81,0.00,4.93,5.88
1184960,11.32,14.36,8,187,2294,0.00,0.00,74.90,5.38,0.00,5.80,6.67
1185135,14.02,14.36,8,187,2414,0.00,0.00,74.90,6.18,0.00,6.24,7.45
1185307,14.35,14.36,8,187,2388,0.00,0.00,74.90,6.11,0.00,6.67,7.45
1185479,14.86,14.36,8,187,2310,0.00,0.00,74.90,5.91,0.00,6.96,7.45
1185651,14.90,14.36,8,187,2336,0.00,0.00,74.90,5.98,0.00,6.96,7.45
1185822,15.02,14.36,8,187,2285,0.00,0.00,74.90,6.34,0.00,6.96,5.49
1185994,13.45,14.36,10,187,2273,0.00,0.00,74.90,4.85,0.00,4.64,0.00
1186182,12.48,14.36,10,187,2294,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1186354,14.85,14.36,10,187,2293,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1186531,21.75,14.36,10,187,2264,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1186703,23.42,14.36,10,187,2264,0.00,0.00,74.90,0.00,0.00,3.34,0.00
1186875,23.82,14.36,10,187,2239,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1187047,23.64,14.36,10,187,2196,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1187221,24.17,14.36,10,187,2206,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1187393,23.64,14.36,10,187,2158,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1187565,23.66,14.36,10,187,2120,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1187737,23.73,14.36,10,187,2124,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1187909,24.11,14.36,10,187,2110,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1188081,23.50,14.36,10,187,2067,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1188268,23.65,14.36,10,187,2047,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1188440,23.90,14.36,10,187,2036,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1188612,23.65,14.36,10,187,1988,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1188784,23.69,14.36,10,187,1982,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1188956,23.87,14.36,10,187,1943,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1189134,24.07,14.36,10,187,1929,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1189310,23.87,14.36,10,187,1904,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1189482,23.84,14.36,10,187,1886,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1189654,23.56,14.36,10,187,1860,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1189826,23.53,14.36,10,187,1832,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1189998,23.84,14.36,10,187,1826,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1190170,24.11,14.36,10,187,1785,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1190357,23.88,14.36,10,187,1774,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1190529,23.64,14.36,10,187,1746,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1190701,23.73,14.36,10,187,1719,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1190873,24.04,14.36,10,187,1716,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1191049,24.01,14.36,10,187,1681,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1191221,23.72,14.36,10,187,1672,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1191393,23.73,14.36,10,187,1664,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1191570,23.66,14.36,10,187,1640,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1191742,23.71,14.36,10,187,1632,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1191913,23.63,14.36,10,187,1605,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1194728,12.03,14.36,8,187,1391,0.00,0.00,74.90,2.67,0.00,4.93,2.75
1194900,12.84,14.36,8,187,1601,0.00,0.00,74.90,2.91,0.00,5.08,2.75
1195087,14.55,14.36,8,187,1750,0.00,0.00,74.90,2.99,0.00,4.79,3.14
1195259,15.99,14.36,8,187,1986,0.00,0.00,74.90,3.39,0.00,4.50,3.14
1195431,15.63,14.36,8,187,1999,0.00,0.00,74.90,3.45,0.00,4.50,3.53
